frameTime,loudness_sma,F0final_sma,F0finalLog_sma,voicingFinalUnclipped_sma,HarmonicsToNoiseRatioACFLogdB_sma
0.000000,1.471246e-01,0,0,7.208970e-01,0
0.010000,1.536245e-01,0,0,7.072547e-01,0
0.020000,1.545986e-01,0,0,6.934918e-01,0
0.030000,1.497101e-01,0,0,0,0
0.040000,1.446279e-01,6.935661e+01,1.601466e+01,7.313761e-01,-6.117474e+00
0.050000,1.438616e-01,6.845425e+01,1.578509e+01,7.373317e-01,-5.245966e+00
0.060000,1.444508e-01,6.761424e+01,1.557325e+01,7.357638e-01,-4.834358e+00
0.070000,1.438693e-01,6.527258e+01,1.495168e+01,7.140284e-01,-6.237753e+00
0.080000,1.453227e-01,8.296991e+01,1.833271e+01,7.101192e-01,-5.425396e+00
0.090000,1.788194e-01,1.002994e+02,2.163221e+01,7.383311e-01,-2.349092e+00
0.100000,2.497132e-01,1.195115e+02,2.543573e+01,7.883477e-01,2.001390e+00
0.110000,3.947581e-01,1.190370e+02,2.536672e+01,8.190107e-01,3.292008e+00
0.120000,5.258263e-01,1.180247e+02,2.521802e+01,8.262668e-01,3.468096e+00
0.130000,6.503257e-01,1.165009e+02,2.499276e+01,8.295373e-01,3.353910e+00
0.140000,7.301859e-01,1.147720e+02,2.473408e+01,8.284739e-01,3.930812e+00
0.150000,7.724416e-01,1.130955e+02,2.447906e+01,8.292049e-01,4.420082e+00
0.160000,7.650394e-01,1.115987e+02,2.424887e+01,8.306767e-01,4.661621e+00
0.170000,7.404523e-01,1.104009e+02,2.406260e+01,8.327702e-01,4.827839e+00
0.180000,7.600400e-01,1.097384e+02,2.395864e+01,8.348045e-01,5.209864e+00
0.190000,7.906010e-01,1.094149e+02,2.390765e+01,8.343710e-01,5.683342e+00
0.200000,7.935211e-01,1.093928e+02,2.390417e+01,8.347535e-01,5.637258e+00
0.210000,7.617688e-01,1.094382e+02,2.391135e+01,8.250821e-01,4.299078e+00
0.220000,7.150390e-01,1.095521e+02,2.392934e+01,8.214707e-01,2.670196e+00
0.230000,6.511987e-01,1.097923e+02,2.396722e+01,8.166992e-01,2.354627e+00
0.240000,5.605498e-01,1.100564e+02,2.400883e+01,8.231780e-01,3.244541e+00
0.250000,4.721981e-01,1.100230e+02,2.400356e+01,8.240690e-01,4.002422e+00
0.260000,4.059725e-01,1.098308e+02,2.397328e+01,8.166685e-01,3.707202e+00
0.270000,3.563814e-01,1.097831e+02,2.396579e+01,7.919588e-01,2.200556e+00
0.280000,3.115772e-01,9.304649e+01,2.043074e+01,7.605534e-01,-1.659368e+00
0.290000,2.691315e-01,7.977544e+01,1.782635e+01,7.371973e-01,-4.326859e+00
0.300000,2.386166e-01,6.643385e+01,1.521947e+01,7.171546e-01,-6.769243e+00
0.310000,2.256016e-01,7.140473e+01,1.651191e+01,7.119217e-01,-5.764972e+00
0.320000,2.114597e-01,7.279355e+01,1.684647e+01,7.214522e-01,-4.912291e+00
0.330000,1.991367e-01,7.478217e+01,1.731787e+01,7.342856e-01,-3.338149e+00
0.340000,1.899710e-01,7.592018e+01,1.757705e+01,7.315896e-01,-3.253752e+00
0.350000,1.894314e-01,7.689549e+01,1.780058e+01,7.195101e-01,-3.690770e+00
0.360000,2.159621e-01,0,0,0,0
0.370000,2.467571e-01,0,0,7.145666e-01,0
0.380000,2.775300e-01,1.394184e+02,2.809990e+01,7.314728e-01,-2.734185e-01
0.390000,3.014933e-01,1.368595e+02,2.777410e+01,7.621698e-01,2.824049e-01
0.400000,3.716956e-01,1.326279e+02,2.723389e+01,7.714465e-01,9.352586e-01
0.410000,4.556248e-01,1.298883e+02,2.687628e+01,7.523865e-01,-5.897477e-01
0.420000,5.047718e-01,1.097314e+02,2.333098e+01,7.242135e-01,-4.229398e+00
0.430000,4.524744e-01,8.654409e+01,1.887824e+01,7.102552e-01,-5.976962e+00
0.440000,3.461295e-01,6.369217e+01,1.448104e+01,7.215614e-01,-5.705619e+00
0.450000,2.583519e-01,5.970938e+01,1.342211e+01,7.301192e-01,-3.520512e+00
0.460000,2.180176e-01,5.966373e+01,1.340879e+01,7.187155e-01,-3.046620e+00
0.470000,2.133650e-01,0,0,6.684535e-01,0
0.480000,2.390253e-01,0,0,6.393696e-01,0
0.490000,3.817767e-01,0,0,0,0
0.500000,5.261559e-01,0,0,6.237699e-01,0
0.510000,6.397171e-01,0,0,6.772674e-01,0
0.520000,6.031438e-01,1.574417e+02,3.020776e+01,7.578914e-01,2.031285e+00
0.530000,6.004785e-01,1.573920e+02,3.020230e+01,8.167467e-01,3.022021e+00
0.540000,9.233174e-01,1.570113e+02,3.016028e+01,8.326788e-01,3.811994e+00
0.550000,1.384381e+00,1.556700e+02,3.001090e+01,8.298004e-01,3.216677e+00
0.560000,1.868564e+00,1.528769e+02,2.969499e+01,8.239676e-01,1.671214e+00
0.570000,2.037493e+00,1.498009e+02,2.934373e+01,8.168421e-01,6.214129e-01
0.580000,2.092548e+00,1.470860e+02,2.902900e+01,8.038246e-01,-3.369519e-01
0.590000,2.054436e+00,1.453930e+02,2.882875e+01,7.753205e-01,-1.462577e+00
0.600000,1.780593e+00,1.447258e+02,2.874965e+01,7.450163e-01,-3.121454e+00
0.610000,1.325732e+00,1.444373e+02,2.871512e+01,7.124920e-01,-4.013476e+00
0.620000,8.621706e-01,0,0,7.046968e-01,0
0.630000,5.871887e-01,0,0,6.918580e-01,0
0.640000,4.754612e-01,0,0,6.925957e-01,0
0.650000,3.888853e-01,0,0,6.850973e-01,0
0.660000,3.466711e-01,0,0,6.665298e-01,0
0.670000,3.251479e-01,0,0,6.730783e-01,0
0.680000,4.512048e-01,1.565109e+02,3.010431e+01,7.157004e-01,-1.961594e+00
0.690000,5.423214e-01,1.556985e+02,3.001401e+01,7.768587e-01,2.035692e-01
0.700000,7.644037e-01,1.540584e+02,2.983146e+01,8.127350e-01,3.266252e+00
0.710000,9.068990e-01,1.528006e+02,2.968925e+01,8.004277e-01,3.475321e+00
0.720000,1.013120e+00,1.447919e+02,2.871092e+01,7.703803e-01,1.880772e+00
0.730000,8.520030e-01,1.372854e+02,2.779274e+01,7.579959e-01,1.455979e+00
0.740000,6.154045e-01,1.301493e+02,2.691191e+01,7.601432e-01,1.839720e+00
0.750000,4.366645e-01,1.092252e+02,2.310835e+01,7.657700e-01,4.178950e-01
0.760000,3.798752e-01,8.391647e+01,1.808185e+01,7.523286e-01,-2.175395e+00
0.770000,3.427880e-01,5.904170e+01,1.314666e+01,7.303427e-01,-5.086250e+00
0.780000,3.239754e-01,8.509484e+01,1.759556e+01,7.323114e-01,-4.388801e+00
0.790000,3.245684e-01,1.154836e+02,2.325910e+01,7.571023e-01,-2.253695e+00
0.800000,4.522001e-01,1.462540e+02,2.893134e+01,7.916465e-01,7.432764e-01
0.810000,8.920631e-01,1.475771e+02,2.908673e+01,8.287425e-01,3.348814e+00
0.820000,1.487875e+00,1.490492e+02,2.925891e+01,8.460832e-01,5.454759e+00
0.830000,2.007604e+00,1.500824e+02,2.937891e+01,8.625801e-01,7.564392e+00
0.840000,2.188583e+00,1.504466e+02,2.942097e+01,8.694986e-01,8.905078e+00
0.850000,2.193361e+00,1.503481e+02,2.940960e+01,8.719101e-01,9.200108e+00
0.860000,2.125645e+00,1.498483e+02,2.935186e+01,8.714574e-01,8.745983e+00
0.870000,2.072989e+00,1.490988e+02,2.926499e+01,8.682035e-01,8.112245e+00
0.880000,2.032579e+00,1.482759e+02,2.916919e+01,8.640196e-01,7.080378e+00
0.890000,1.980289e+00,1.472751e+02,2.905180e+01,8.531232e-01,5.647675e+00
0.900000,1.790205e+00,1.463141e+02,2.893848e+01,8.342845e-01,4.554970e+00
0.910000,1.424817e+00,1.456964e+02,2.886550e+01,8.224301e-01,4.606757e+00
0.920000,1.059655e+00,1.452810e+02,2.881607e+01,8.190866e-01,5.241791e+00
0.930000,8.859652e-01,1.451248e+02,2.879743e+01,8.198974e-01,5.105839e+00
0.940000,8.780699e-01,1.460820e+02,2.891013e+01,8.060691e-01,3.681937e+00
0.950000,8.617414e-01,1.473613e+02,2.906103e+01,7.763770e-01,1.873498e+00
0.960000,7.498608e-01,1.487108e+02,2.922006e+01,7.361853e-01,-2.231245e-01
0.970000,6.230980e-01,1.487747e+02,2.922750e+01,7.215654e-01,-1.292266e+00
0.980000,5.476806e-01,1.489836e+02,2.925177e+01,7.209108e-01,-1.020351e+00
0.990000,5.115960e-01,1.493100e+02,2.928958e+01,7.397533e-01,-3.739503e-01
1.000000,5.174162e-01,1.498925e+02,2.935701e+01,7.372208e-01,-1.831596e-01
1.010000,5.827132e-01,1.503638e+02,2.941140e+01,7.333432e-01,-9.405622e-01
1.020000,6.328115e-01,1.505833e+02,2.943669e+01,7.130227e-01,-1.149812e+00
1.030000,6.507365e-01,0,0,7.343230e-01,0
1.040000,5.758399e-01,1.582362e+02,3.029478e+01,7.637470e-01,1.163847e-01
1.050000,6.827914e-01,1.575298e+02,3.021702e+01,8.110296e-01,4.072869e-01
1.060000,9.917078e-01,1.541288e+02,2.983393e+01,8.142560e-01,1.246341e+00
1.070000,1.367955e+00,1.495150e+02,2.930351e+01,8.071206e-01,7.612215e-01
1.080000,1.451029e+00,1.445337e+02,2.872286e+01,8.021145e-01,8.807094e-01
1.090000,1.284762e+00,1.411694e+02,2.831711e+01,8.025713e-01,1.654884e+00
1.100000,1.058397e+00,1.387351e+02,2.801629e+01,7.991952e-01,1.773492e+00
1.110000,9.304552e-01,1.361938e+02,2.769592e+01,7.905855e-01,8.078435e-01
1.120000,8.828961e-01,1.338175e+02,2.739110e+01,7.879887e-01,3.148170e-02
1.130000,1.081356e+00,1.317776e+02,2.712634e+01,7.904684e-01,5.108915e-02
1.140000,1.329328e+00,1.306904e+02,2.698366e+01,7.928330e-01,4.277458e-01
1.150000,1.497704e+00,1.304621e+02,2.695350e+01,7.781833e-01,-4.711120e-01
1.160000,1.295488e+00,1.305074e+02,2.695951e+01,7.492371e-01,-2.311265e+00
1.170000,1.001643e+00,1.228699e+02,2.584337e+01,7.250286e-01,-2.844260e+00
1.180000,7.147979e-01,1.169725e+02,2.500433e+01,7.126291e-01,-2.534069e+00
1.190000,5.461614e-01,1.115359e+02,2.423382e+01,7.135308e-01,-1.606728e+00
1.200000,4.303209e-01,1.134381e+02,2.453264e+01,7.084560e-01,-1.791066e+00
1.210000,4.994172e-01,1.136303e+02,2.456192e+01,6.833541e-01,-2.144856e+00
1.220000,5.274246e-01,0,0,6.447297e-01,0
1.230000,6.191032e-01,0,0,6.062638e-01,0
1.240000,7.568243e-01,0,0,6.141670e-01,0
1.250000,9.513617e-01,0,0,6.444148e-01,0
1.260000,1.004122e+00,0,0,6.911361e-01,0
1.270000,8.557785e-01,1.496274e+02,2.932644e+01,7.381987e-01,1.233757e+00
1.280000,6.758005e-01,1.504612e+02,2.942212e+01,7.935727e-01,2.295959e+00
1.290000,6.210991e-01,1.523000e+02,2.963127e+01,8.322840e-01,4.088221e+00
1.300000,7.260835e-01,1.551112e+02,2.994736e+01,8.491502e-01,4.939257e+00
1.310000,9.580477e-01,1.571303e+02,3.017268e+01,8.552312e-01,5.709080e+00
1.320000,1.259320e+00,1.575269e+02,3.021682e+01,8.593644e-01,5.910089e+00
1.330000,1.362896e+00,1.551996e+02,2.995638e+01,8.525667e-01,5.042297e+00
1.340000,1.367456e+00,1.518088e+02,2.957280e+01,8.448040e-01,3.674094e+00
1.350000,1.319934e+00,1.480575e+02,2.914121e+01,8.369357e-01,2.735246e+00
1.360000,1.408563e+00,1.452374e+02,2.880903e+01,8.393174e-01,2.825940e+00
1.370000,1.539173e+00,1.432505e+02,2.857182e+01,8.364995e-01,3.019934e+00
1.380000,1.592331e+00,1.421480e+02,2.843858e+01,8.283844e-01,3.212490e+00
1.390000,1.548666e+00,1.418685e+02,2.840460e+01,8.229323e-01,3.237793e+00
1.400000,1.326934e+00,1.420281e+02,2.842401e+01,8.124923e-01,3.186103e+00
1.410000,1.120520e+00,1.426086e+02,2.849454e+01,8.038437e-01,2.470842e+00
1.420000,8.996286e-01,1.432011e+02,2.856637e+01,8.047315e-01,2.280814e+00
1.430000,1.068914e+00,1.437309e+02,2.863036e+01,8.173516e-01,3.113244e+00
1.440000,1.409071e+00,1.443491e+02,2.870454e+01,8.362705e-01,4.858543e+00
1.450000,1.842018e+00,1.455191e+02,2.884378e+01,8.418400e-01,5.585125e+00
1.460000,1.981456e+00,1.472793e+02,2.905144e+01,8.429927e-01,5.282338e+00
1.470000,1.998166e+00,1.493121e+02,2.928886e+01,8.392916e-01,4.741055e+00
1.480000,2.013166e+00,1.520198e+02,2.959876e+01,8.370236e-01,4.546743e+00
1.490000,2.022050e+00,1.547793e+02,2.990998e+01,8.365235e-01,4.823748e+00
1.500000,2.001391e+00,1.580118e+02,3.026848e+01,8.386845e-01,5.204828e+00
1.510000,1.859394e+00,1.605660e+02,3.054632e+01,8.358880e-01,5.973135e+00
1.520000,1.712816e+00,1.625231e+02,3.075729e+01,8.327579e-01,6.570881e+00
1.530000,1.516515e+00,1.632609e+02,3.083609e+01,8.314458e-01,6.570733e+00
1.540000,1.369324e+00,1.621518e+02,3.071709e+01,8.240708e-01,5.355268e+00
1.550000,1.252651e+00,1.650145e+02,3.101243e+01,8.242015e-01,4.468186e+00
1.560000,1.245200e+00,1.686142e+02,3.138214e+01,8.334228e-01,4.972703e+00
1.570000,1.406245e+00,1.738511e+02,3.192367e+01,8.534467e-01,6.519358e+00
1.580000,1.703534e+00,1.754016e+02,3.207754e+01,8.678174e-01,7.764811e+00
1.590000,1.980462e+00,1.768710e+02,3.222190e+01,8.731592e-01,8.267054e+00
1.600000,2.141158e+00,1.787063e+02,3.240026e+01,8.750638e-01,8.068336e+00
1.610000,2.199114e+00,1.810516e+02,3.262548e+01,8.731516e-01,7.438977e+00
1.620000,2.200586e+00,1.846952e+02,3.296861e+01,8.650754e-01,6.602924e+00
1.630000,2.147711e+00,1.890020e+02,3.336671e+01,8.635206e-01,6.476882e+00
1.640000,2.097142e+00,1.934558e+02,3.377161e+01,8.637798e-01,6.952055e+00
1.650000,2.002465e+00,1.968278e+02,3.407196e+01,8.655168e-01,7.058400e+00
1.660000,1.879110e+00,2.002656e+02,3.437113e+01,8.587235e-01,6.672395e+00
1.670000,1.660433e+00,2.032994e+02,3.463153e+01,8.560064e-01,6.213811e+00
1.680000,1.434046e+00,2.061991e+02,3.487786e+01,8.536127e-01,6.045376e+00
1.690000,1.248915e+00,2.100879e+02,3.519858e+01,8.458816e-01,5.828833e+00
1.700000,1.120412e+00,2.144614e+02,3.555441e+01,8.379170e-01,6.001520e+00
1.710000,9.807560e-01,2.185409e+02,3.588408e+01,8.345389e-01,6.729317e+00
1.720000,8.523173e-01,2.202862e+02,3.602243e+01,8.404815e-01,7.284919e+00
1.730000,7.869120e-01,2.214410e+02,3.611283e+01,8.391964e-01,6.176377e+00
1.740000,7.905997e-01,2.223297e+02,3.618222e+01,8.336787e-01,4.299962e+00
1.750000,7.945420e-01,2.226547e+02,3.620761e+01,8.162844e-01,3.296999e+00
1.760000,7.646385e-01,2.209956e+02,3.607728e+01,7.993379e-01,3.300740e+00
1.770000,7.042069e-01,1.822999e+02,3.183688e+01,7.691267e-01,2.074706e+00
1.780000,6.306648e-01,1.325761e+02,2.540587e+01,7.563354e-01,2.470228e-01
1.790000,5.787624e-01,8.639868e+01,1.957757e+01,7.351025e-01,-2.667327e+00
1.800000,5.400312e-01,7.772786e+01,1.796996e+01,7.316270e-01,-3.520539e+00
1.810000,5.272027e-01,8.053314e+01,1.860088e+01,7.165363e-01,-4.607193e+00
1.820000,5.056177e-01,7.510660e+01,1.727608e+01,7.152123e-01,-4.989938e+00
1.830000,4.952343e-01,7.634036e+01,1.753402e+01,7.279775e-01,-5.714237e+00
1.840000,4.797541e-01,7.719570e+01,1.771342e+01,7.407919e-01,-5.290364e+00
1.850000,4.633701e-01,8.412106e+01,1.935623e+01,7.379072e-01,-4.529578e+00
1.860000,4.661417e-01,7.429056e+01,1.688542e+01,7.189097e-01,-4.776251e+00
1.870000,4.539685e-01,6.499273e+01,1.455063e+01,7.068441e-01,-6.184850e+00
1.880000,4.354336e-01,6.227487e+01,1.396037e+01,7.052733e-01,-6.845809e+00
1.890000,4.012975e-01,6.582089e+01,1.491183e+01,7.037690e-01,-6.843121e+00
1.900000,3.712583e-01,0,0,6.932500e-01,0
1.910000,3.511024e-01,0,0,6.902421e-01,0
1.920000,3.479139e-01,0,0,6.805953e-01,0
1.930000,3.479545e-01,0,0,6.892955e-01,0
1.940000,3.416620e-01,0,0,6.903532e-01,0
1.950000,3.456953e-01,0,0,6.929272e-01,0
1.960000,3.633554e-01,0,0,6.793692e-01,0
1.970000,3.925717e-01,0,0,6.759602e-01,0
1.980000,4.517924e-01,0,0,6.690819e-01,0
1.990000,5.315286e-01,0,0,6.749275e-01,0
2.000000,6.125415e-01,0,0,6.796081e-01,0
2.010000,6.663142e-01,0,0,7.023172e-01,0
2.020000,6.937920e-01,1.514136e+02,2.953186e+01,7.177005e-01,-1.114614e+00
2.030000,7.060294e-01,1.491021e+02,2.926133e+01,7.248120e-01,-1.451973e+00
2.040000,7.091211e-01,1.477875e+02,2.910790e+01,7.160850e-01,-1.692826e+00
2.050000,7.300357e-01,0,0,6.893508e-01,0
2.060000,7.284378e-01,0,0,6.710764e-01,0
2.070000,7.222137e-01,0,0,6.640329e-01,0
2.080000,7.524139e-01,0,0,6.611598e-01,0
2.090000,8.815839e-01,0,0,6.589112e-01,0
2.100000,1.052908e+00,0,0,6.665320e-01,0
2.110000,1.221429e+00,0,0,6.848322e-01,0
2.120000,1.360624e+00,0,0,7.031375e-01,0
2.130000,1.460327e+00,0,0,7.050394e-01,0
2.140000,1.518173e+00,0,0,6.913066e-01,0
2.150000,1.570452e+00,0,0,6.718912e-01,0
2.160000,1.611356e+00,0,0,6.582373e-01,0
2.170000,1.580538e+00,0,0,6.768425e-01,0
2.180000,1.597935e+00,0,0,6.935475e-01,0
2.190000,1.621289e+00,0,0,7.068191e-01,0
2.200000,1.765003e+00,0,0,7.029293e-01,0
2.210000,1.832809e+00,0,0,7.118005e-01,0
2.220000,1.919841e+00,0,0,7.040234e-01,0
2.230000,1.981578e+00,0,0,7.069882e-01,0
2.240000,2.096739e+00,0,0,6.966896e-01,0
2.250000,2.156437e+00,0,0,6.962971e-01,0
2.260000,2.170354e+00,0,0,6.886777e-01,0
2.270000,2.124727e+00,0,0,6.807020e-01,0
2.280000,2.177610e+00,0,0,6.730502e-01,0
2.290000,2.232135e+00,0,0,6.733902e-01,0
2.300000,2.295901e+00,0,0,6.690747e-01,0
2.310000,2.306401e+00,0,0,6.780214e-01,0
2.320000,2.301722e+00,0,0,6.733959e-01,0
2.330000,2.414661e+00,0,0,6.745365e-01,0
2.340000,2.397688e+00,0,0,6.693503e-01,0
2.350000,2.385967e+00,0,0,6.718094e-01,0
2.360000,2.235870e+00,0,0,6.749927e-01,0
2.370000,2.183288e+00,0,0,6.777890e-01,0
2.380000,2.181925e+00,0,0,6.830978e-01,0
2.390000,2.215433e+00,0,0,6.974077e-01,0
2.400000,2.330712e+00,0,0,7.021899e-01,0
2.410000,2.472023e+00,0,0,6.934981e-01,0
2.420000,2.600285e+00,0,0,6.976617e-01,0
2.430000,2.651722e+00,2.283020e+02,3.664076e+01,7.100479e-01,-6.421975e+00
2.440000,2.632209e+00,2.288566e+02,3.668283e+01,7.224703e-01,-6.286905e+00
2.450000,2.630584e+00,2.300154e+02,3.677072e+01,7.039518e-01,-6.105876e+00
2.460000,2.590867e+00,0,0,6.891225e-01,0
2.470000,2.587830e+00,0,0,6.777856e-01,0
2.480000,2.548430e+00,0,0,6.794978e-01,0
2.490000,2.381860e+00,0,0,6.834044e-01,0
2.500000,2.340438e+00,0,0,6.973140e-01,0
2.510000,2.264178e+00,0,0,6.991592e-01,0
2.520000,2.293983e+00,0,0,6.876448e-01,0
2.530000,2.204921e+00,0,0,6.791830e-01,0
2.540000,2.208031e+00,0,0,6.891922e-01,0
2.550000,2.362971e+00,2.234347e+02,3.626819e+01,7.178875e-01,-5.384334e+00
2.560000,2.454130e+00,2.237737e+02,3.629440e+01,7.385324e-01,-5.111169e+00
