frameTime,loudness_sma,F0final_sma,F0finalLog_sma,voicingFinalUnclipped_sma,HarmonicsToNoiseRatioACFLogdB_sma
0.000000,2.113985e+00,0,0,6.465918e-01,0
0.010000,1.888518e+00,0,0,6.207161e-01,0
0.020000,1.618662e+00,0,0,6.082838e-01,0
0.030000,1.459224e+00,0,0,6.080303e-01,0
0.040000,1.229187e+00,0,0,6.369885e-01,0
0.050000,9.969270e-01,0,0,6.671847e-01,0
0.060000,9.345412e-01,8.460663e+01,1.945537e+01,6.918502e-01,-4.046637e+00
0.070000,9.240252e-01,8.443736e+01,1.942086e+01,7.149928e-01,-4.194706e+00
0.080000,9.023139e-01,7.893682e+01,1.818124e+01,7.154217e-01,-4.463224e+00
0.090000,7.977540e-01,7.388218e+01,1.703004e+01,7.229632e-01,-4.242210e+00
0.100000,7.381174e-01,7.020348e+01,1.621824e+01,7.221834e-01,-4.249102e+00
0.110000,7.338616e-01,7.256406e+01,1.678311e+01,7.106328e-01,-4.108196e+00
0.120000,8.004677e-01,8.883024e+01,1.988071e+01,7.283632e-01,-3.532667e+00
0.130000,9.802596e-01,1.037551e+02,2.263906e+01,7.531527e-01,-1.486758e+00
0.140000,1.454842e+00,1.178713e+02,2.519644e+01,7.998369e-01,1.352337e+00
0.150000,2.189733e+00,1.181956e+02,2.524402e+01,8.019193e-01,2.068569e+00
0.160000,3.037298e+00,1.179991e+02,2.521508e+01,7.926297e-01,9.784245e-01
0.170000,3.746223e+00,1.168269e+02,2.504093e+01,7.810161e-01,-7.459025e-01
0.180000,4.284362e+00,1.145867e+02,2.470387e+01,7.721672e-01,-1.939788e+00
0.190000,4.532839e+00,1.121313e+02,2.432943e+01,7.660332e-01,-2.492922e+00
0.200000,4.445446e+00,1.106262e+02,2.409783e+01,7.311212e-01,-4.555447e+00
0.210000,4.073669e+00,1.070908e+02,2.352228e+01,7.053285e-01,-6.053908e+00
0.220000,3.668275e+00,1.016960e+02,2.260278e+01,7.018000e-01,-6.166740e+00
0.230000,3.472212e+00,9.518576e+01,2.147773e+01,7.312766e-01,-4.130123e+00
0.240000,3.218262e+00,9.093198e+01,2.069930e+01,7.520602e-01,-3.005622e+00
0.250000,3.101372e+00,8.838581e+01,2.020856e+01,7.527361e-01,-2.316540e+00
0.260000,2.826690e+00,8.600004e+01,1.973438e+01,7.493895e-01,-1.276406e+00
0.270000,2.635295e+00,8.433209e+01,1.939799e+01,7.456803e-01,-4.641829e-01
0.280000,2.316233e+00,8.308936e+01,1.914241e+01,7.411945e-01,-1.039063e+00
0.290000,2.167571e+00,8.052503e+01,1.858516e+01,7.298213e-01,-2.574012e+00
0.300000,1.916194e+00,7.638662e+01,1.765456e+01,7.260143e-01,-3.783906e+00
0.310000,1.709245e+00,7.285879e+01,1.686053e+01,7.209455e-01,-3.896843e+00
0.320000,1.431546e+00,7.399060e+01,1.711314e+01,7.226158e-01,-3.640476e+00
0.330000,1.276933e+00,7.786256e+01,1.798813e+01,7.149794e-01,-3.119666e+00
0.340000,1.126216e+00,8.353950e+01,1.921725e+01,7.150829e-01,-3.374406e+00
0.350000,9.795797e-01,9.350497e+01,2.106385e+01,7.361173e-01,-1.909445e+00
0.360000,9.350210e-01,1.026193e+02,2.271464e+01,7.699468e-01,-6.512165e-03
0.370000,1.011424e+00,1.095648e+02,2.393130e+01,8.043072e-01,2.116037e+00
0.380000,1.317635e+00,1.094668e+02,2.391574e+01,8.148802e-01,2.100821e+00
0.390000,1.946301e+00,1.086253e+02,2.378164e+01,8.188356e-01,1.660485e+00
0.400000,2.813702e+00,1.076745e+02,2.362949e+01,8.212884e-01,2.374339e+00
