frameTime,loudness_sma,F0final_sma,F0finalLog_sma,voicingFinalUnclipped_sma,HarmonicsToNoiseRatioACFLogdB_sma
0.000000,1.119335e+00,9.689734e+01,2.180430e+01,7.885139e-01,2.617218e+00
0.010000,1.080435e+00,9.709866e+01,2.184017e+01,7.978890e-01,3.242471e+00
0.020000,1.039166e+00,9.728754e+01,2.187382e+01,8.044487e-01,3.799544e+00
0.030000,1.070674e+00,9.704978e+01,2.183120e+01,8.049852e-01,3.474868e+00
0.040000,1.136497e+00,9.561704e+01,2.157098e+01,7.990482e-01,2.683442e+00
0.050000,1.227930e+00,9.319104e+01,2.112304e+01,7.927615e-01,1.925469e+00
0.060000,1.336242e+00,9.022334e+01,2.056272e+01,7.910237e-01,1.832317e+00
0.070000,1.437865e+00,8.792658e+01,2.011942e+01,7.928112e-01,2.172682e+00
0.080000,1.518257e+00,8.663457e+01,1.986587e+01,7.996037e-01,2.777494e+00
0.090000,1.567416e+00,8.632439e+01,1.980404e+01,8.025320e-01,3.354868e+00
0.100000,1.536812e+00,8.637008e+01,1.981319e+01,8.053595e-01,3.527531e+00
0.110000,1.424694e+00,8.672041e+01,1.988305e+01,8.053835e-01,3.488161e+00
0.120000,1.259939e+00,8.774817e+01,2.008544e+01,8.033333e-01,3.152969e+00
0.130000,1.122703e+00,8.965097e+01,2.045451e+01,7.990171e-01,2.762583e+00
0.140000,1.081025e+00,9.264906e+01,2.102011e+01,7.982447e-01,2.754588e+00
0.150000,1.032507e+00,9.571729e+01,2.158523e+01,8.015587e-01,3.070074e+00
0.160000,1.038178e+00,9.899917e+01,2.217108e+01,8.053415e-01,3.236470e+00
0.170000,1.020541e+00,1.022010e+02,2.271955e+01,8.084654e-01,3.673522e+00
0.180000,1.009469e+00,1.048797e+02,2.317138e+01,8.137722e-01,4.331901e+00
0.190000,9.525363e-01,1.065758e+02,2.345234e+01,8.206640e-01,5.176505e+00
0.200000,8.984570e-01,1.070495e+02,2.352923e+01,8.249171e-01,5.529916e+00
0.210000,8.854728e-01,1.072023e+02,2.355397e+01,8.254719e-01,5.595472e+00
0.220000,8.852708e-01,1.071320e+02,2.354261e+01,8.254048e-01,5.814592e+00
0.230000,8.775334e-01,1.069224e+02,2.350871e+01,8.252866e-01,5.921389e+00
0.240000,8.711068e-01,1.064135e+02,2.342590e+01,8.227766e-01,5.814281e+00
0.250000,8.257116e-01,1.056260e+02,2.329690e+01,8.216352e-01,5.754879e+00
0.260000,7.944016e-01,1.046298e+02,2.313301e+01,8.205374e-01,5.548507e+00
0.270000,7.320076e-01,1.042309e+02,2.306725e+01,8.160255e-01,5.364477e+00
0.280000,6.757960e-01,1.044463e+02,2.310283e+01,8.098915e-01,5.314023e+00
0.290000,6.133847e-01,1.051193e+02,2.321406e+01,8.055670e-01,5.297779e+00
0.300000,5.618775e-01,1.054922e+02,2.327554e+01,8.034579e-01,5.226017e+00
0.310000,5.392492e-01,1.055760e+02,2.328932e+01,7.980102e-01,4.870989e+00
0.320000,5.289823e-01,1.045324e+02,2.311592e+01,7.923796e-01,4.108826e+00
0.330000,5.142035e-01,1.037165e+02,2.298054e+01,7.901962e-01,3.613969e+00
0.340000,4.938713e-01,1.032776e+02,2.290800e+01,7.831506e-01,3.120608e+00
0.350000,4.546537e-01,1.034743e+02,2.294108e+01,7.701016e-01,2.461622e+00
0.360000,4.249370e-01,1.040863e+02,2.304293e+01,7.446745e-01,1.056792e+00
0.370000,4.107771e-01,1.040877e+02,2.304295e+01,7.338719e-01,5.116630e-02
0.380000,4.069209e-01,0,0,0,0
0.390000,4.001308e-01,0,0,0,0
0.400000,3.848917e-01,0,0,6.916097e-01,0
0.410000,3.597792e-01,0,0,7.014049e-01,0
0.420000,3.411964e-01,0,0,7.067690e-01,0
0.430000,3.188835e-01,0,0,6.962101e-01,0
0.440000,3.054786e-01,0,0,6.850631e-01,0
0.450000,3.034937e-01,0,0,6.886125e-01,0
0.460000,2.983953e-01,0,0,6.985006e-01,0
0.470000,2.938488e-01,0,0,7.039738e-01,0
0.480000,2.951654e-01,0,0,0,0
0.490000,3.179220e-01,3.510728e+02,4.409108e+01,7.660974e-01,3.603456e+00
0.500000,3.431382e-01,3.532183e+02,4.419596e+01,7.759995e-01,4.535501e+00
0.510000,6.380029e-01,3.592462e+02,4.448685e+01,8.150494e-01,6.348820e+00
0.520000,1.040377e+00,3.654305e+02,4.478297e+01,8.173013e-01,6.655787e+00
0.530000,1.480780e+00,3.714949e+02,4.506941e+01,8.053319e-01,4.833367e+00
0.540000,1.707872e+00,3.829774e+02,4.558596e+01,8.059031e-01,1.443049e+00
0.550000,2.192584e+00,3.950232e+02,4.612247e+01,8.156102e-01,-5.857157e-01
0.560000,3.043357e+00,4.091217e+02,4.673810e+01,8.563533e-01,9.267240e-01
0.570000,3.862345e+00,4.145409e+02,4.696671e+01,8.718515e-01,4.418957e+00
0.580000,4.385053e+00,4.182211e+02,4.712114e+01,8.770747e-01,6.253410e+00
0.590000,4.465316e+00,4.179001e+02,4.710783e+01,8.446056e-01,5.527457e+00
0.600000,4.652392e+00,4.039171e+02,4.649842e+01,8.071842e-01,3.265495e+00
0.610000,4.101616e+00,3.894922e+02,4.586788e+01,7.544785e-01,1.523216e+00
