frameTime,loudness_sma,F0final_sma,F0finalLog_sma,voicingFinalUnclipped_sma,HarmonicsToNoiseRatioACFLogdB_sma
0.000000,2.042524e+00,0,0,7.385920e-01,0
0.010000,2.264306e+00,0,0,7.156103e-01,0
0.020000,2.268318e+00,0,0,6.709539e-01,0
0.030000,2.190252e+00,0,0,6.587517e-01,0
0.040000,2.004575e+00,0,0,6.621173e-01,0
0.050000,2.062000e+00,0,0,7.022958e-01,0
0.060000,2.076910e+00,5.772794e+01,1.283765e+01,7.308256e-01,-7.519143e+00
0.070000,2.181707e+00,5.981049e+01,1.343079e+01,7.404440e-01,-8.900224e+00
0.080000,2.280434e+00,6.211816e+01,1.408018e+01,7.419207e-01,-9.011467e+00
0.090000,2.443597e+00,6.490316e+01,1.486526e+01,7.332554e-01,-8.067924e+00
0.100000,2.516438e+00,6.536695e+01,1.498935e+01,7.387125e-01,-6.270691e+00
0.110000,2.633662e+00,0,0,0,0
0.120000,2.679183e+00,8.810622e+01,2.015766e+01,7.489399e-01,6.093365e-01
0.130000,2.661372e+00,8.873319e+01,2.027959e+01,7.382730e-01,-2.281245e-02
0.140000,2.502696e+00,8.890976e+01,2.031365e+01,7.252002e-01,-2.606285e-02
0.150000,2.378964e+00,0,0,6.972604e-01,0
0.160000,2.435548e+00,0,0,7.015972e-01,0
0.170000,2.481457e+00,0,0,7.047366e-01,0
0.180000,2.447456e+00,0,0,0,0
0.190000,2.133414e+00,5.660474e+01,1.249655e+01,7.435507e-01,-6.942455e+00
0.200000,1.981766e+00,6.167961e+01,1.387160e+01,6.848350e-01,-4.837138e+00
0.210000,1.821993e+00,6.706667e+01,1.530516e+01,6.843479e-01,-4.420310e+00
0.220000,1.877208e+00,7.084165e+01,1.636977e+01,6.653345e-01,-7.055913e+00
0.230000,2.007226e+00,6.887919e+01,1.587626e+01,7.313796e-01,-8.501176e+00
0.240000,2.150708e+00,6.532502e+01,1.497141e+01,7.591558e-01,-7.869392e+00
0.250000,2.195560e+00,6.415897e+01,1.466301e+01,7.705293e-01,-5.266164e+00
0.260000,2.075222e+00,6.326747e+01,1.442393e+01,7.730243e-01,-5.418099e+00
0.270000,2.122691e+00,0,0,0,0
0.280000,2.419658e+00,0,0,7.444381e-01,0
0.290000,2.780249e+00,0,0,0,0
0.300000,2.976416e+00,0,0,0,0
0.310000,3.133992e+00,0,0,7.298925e-01,0
0.320000,3.160926e+00,9.688971e+01,2.180293e+01,7.363850e-01,-1.244211e+00
0.330000,3.275274e+00,9.684467e+01,2.179488e+01,7.390516e-01,-2.921658e+00
0.340000,3.371005e+00,8.398052e+01,1.886784e+01,7.208135e-01,-5.502285e+00
0.350000,3.480015e+00,7.138712e+01,1.601155e+01,7.097794e-01,-7.562723e+00
0.360000,3.365905e+00,5.681400e+01,1.254203e+01,7.075385e-01,-1.002053e+01
0.370000,3.056851e+00,5.601365e+01,1.229165e+01,7.049131e-01,-1.076904e+01
0.380000,2.804076e+00,0,0,6.992357e-01,0
0.390000,2.912419e+00,0,0,0,0
0.400000,2.981343e+00,5.366885e+01,1.156918e+01,7.482502e-01,-6.865412e+00
0.410000,3.186271e+00,5.581776e+01,1.222601e+01,7.394075e-01,-8.008222e+00
0.420000,3.098333e+00,5.706369e+01,1.260440e+01,7.324455e-01,-8.247977e+00
0.430000,3.024655e+00,5.950532e+01,1.336213e+01,7.211032e-01,-9.684897e+00
0.440000,2.897913e+00,0,0,0,0
0.450000,2.794970e+00,0,0,7.193640e-01,0
0.460000,2.729314e+00,0,0,7.276497e-01,0
0.470000,2.532423e+00,0,0,7.245890e-01,0
0.480000,2.472146e+00,0,0,7.309018e-01,0
0.490000,2.530914e+00,0,0,7.242422e-01,0
0.500000,2.612214e+00,0,0,0,0
0.510000,2.668427e+00,0,0,0,0
0.520000,2.616339e+00,0,0,0,0
0.530000,2.632067e+00,0,0,7.069709e-01,0
0.540000,2.706437e+00,0,0,7.150154e-01,0
0.550000,2.993145e+00,0,0,7.249734e-01,0
0.560000,2.928556e+00,0,0,7.338918e-01,0
0.570000,2.730209e+00,0,0,0,0
0.580000,2.314602e+00,0,0,0,0
0.590000,2.279723e+00,9.725915e+01,2.186880e+01,7.539490e-01,-1.431794e+00
0.600000,2.259950e+00,8.285123e+01,1.847709e+01,7.505384e-01,-3.133975e+00
0.610000,2.265096e+00,6.807946e+01,1.497650e+01,7.412486e-01,-5.562055e+00
0.620000,2.159326e+00,5.339622e+01,1.148705e+01,7.363623e-01,-8.189617e+00
0.630000,2.200063e+00,5.300024e+01,1.135876e+01,7.319106e-01,-8.805394e+00
0.640000,2.195114e+00,5.293865e+01,1.133865e+01,7.275972e-01,-9.178402e+00
0.650000,2.275182e+00,0,0,0,0
0.660000,2.224439e+00,0,0,7.250350e-01,0
0.670000,2.180645e+00,0,0,7.250350e-01,0
0.680000,2.024587e+00,0,0,0,0
0.690000,1.881584e+00,6.334673e+01,1.444275e+01,7.183398e-01,-7.743857e+00
0.700000,1.829264e+00,6.362917e+01,1.452053e+01,7.199846e-01,-6.174552e+00
0.710000,1.797096e+00,7.398948e+01,1.686202e+01,7.326241e-01,-2.756199e+00
0.720000,1.890498e+00,8.334338e+01,1.894420e+01,7.471188e-01,-2.099908e+00
0.730000,1.897640e+00,8.675014e+01,1.979676e+01,7.435658e-01,-3.225935e+00
0.740000,1.957163e+00,7.698175e+01,1.761795e+01,7.287995e-01,-5.307748e+00
0.750000,1.841229e+00,6.749306e+01,1.549953e+01,7.146407e-01,-7.436245e+00
0.760000,1.873700e+00,6.014276e+01,1.347145e+01,7.187719e-01,-8.939483e+00
0.770000,1.820443e+00,5.633197e+01,1.233360e+01,7.273185e-01,-9.120215e+00
0.780000,1.783823e+00,5.241066e+01,1.116514e+01,7.341084e-01,-8.482235e+00
0.790000,1.611524e+00,6.966758e+01,1.513239e+01,7.304046e-01,-5.888863e+00
0.800000,1.498932e+00,8.649889e+01,1.902364e+01,7.253041e-01,-4.153505e+00
0.810000,1.426426e+00,1.143596e+02,2.452566e+01,7.194391e-01,-2.113408e+00
0.820000,1.489248e+00,1.249831e+02,2.606651e+01,7.307705e-01,-1.484762e+00
0.830000,1.546911e+00,1.130970e+02,2.361261e+01,7.332561e-01,-2.489426e+00
0.840000,1.788964e+00,8.902471e+01,1.924310e+01,7.300858e-01,-5.154290e+00
0.850000,2.097794e+00,6.480290e+01,1.483317e+01,7.224860e-01,-6.646279e+00
0.860000,2.396634e+00,1.308147e+02,2.275050e+01,7.287560e-01,-3.882635e+00
0.870000,2.395585e+00,2.022710e+02,3.124911e+01,7.608957e-01,-1.022948e-01
0.880000,2.330486e+00,2.752705e+02,3.987411e+01,8.042281e-01,3.332527e+00
0.890000,2.598086e+00,2.812971e+02,4.025453e+01,8.475847e-01,5.150902e+00
0.900000,3.606555e+00,2.831392e+02,4.036806e+01,8.748490e-01,7.632702e+00
0.910000,4.679867e+00,2.837986e+02,4.040834e+01,8.909197e-01,9.972770e+00
0.920000,5.652610e+00,2.845570e+02,4.045449e+01,8.995053e-01,1.120020e+01
