frameTime,loudness_sma,F0final_sma,F0finalLog_sma,voicingFinalUnclipped_sma,HarmonicsToNoiseRatioACFLogdB_sma
0.000000,8.194444e-01,0,0,6.882464e-01,0
0.010000,8.268794e-01,0,0,6.782861e-01,0
0.020000,8.182588e-01,0,0,6.757483e-01,0
0.030000,8.205554e-01,0,0,6.982517e-01,0
0.040000,8.542184e-01,3.039185e+02,4.124618e+01,7.149059e-01,-3.322403e+00
0.050000,9.161048e-01,3.242000e+02,4.241527e+01,7.330421e-01,-2.412201e+00
0.060000,9.887185e-01,3.643539e+02,4.473404e+01,7.346253e-01,-1.356091e+00
0.070000,1.168361e+00,3.639344e+02,4.471406e+01,7.359179e-01,-1.757803e+00
0.080000,1.294576e+00,3.633823e+02,4.468780e+01,7.230964e-01,-2.325659e+00
0.090000,1.433908e+00,3.630481e+02,4.467188e+01,7.029915e-01,-2.812214e+00
0.100000,1.507092e+00,0,0,6.895530e-01,0
0.110000,1.574424e+00,0,0,6.856534e-01,0
0.120000,1.598746e+00,0,0,7.017735e-01,0
0.130000,1.581958e+00,0,0,6.948234e-01,0
0.140000,1.577444e+00,0,0,6.898716e-01,0
0.150000,1.509842e+00,0,0,6.842654e-01,0
0.160000,1.561324e+00,0,0,6.911576e-01,0
0.170000,1.569579e+00,0,0,6.885908e-01,0
0.180000,1.637073e+00,0,0,6.797554e-01,0
0.190000,1.630154e+00,0,0,6.952388e-01,0
0.200000,1.674790e+00,2.176892e+02,3.581719e+01,7.166321e-01,-2.290972e+00
0.210000,1.785311e+00,2.122116e+02,3.536425e+01,7.200345e-01,-4.667823e+00
0.220000,1.855400e+00,2.068047e+02,3.491755e+01,7.228861e-01,-5.466842e+00
0.230000,1.992932e+00,2.013729e+02,3.446839e+01,7.267166e-01,-6.132538e+00
0.240000,2.171450e+00,2.013037e+02,3.446243e+01,7.395608e-01,-4.622972e+00
0.250000,2.309558e+00,2.011858e+02,3.445229e+01,7.254850e-01,-4.880623e+00
0.260000,2.435984e+00,0,0,7.074433e-01,0
0.270000,2.441678e+00,0,0,6.910049e-01,0
0.280000,2.508250e+00,0,0,6.852811e-01,0
0.290000,2.446608e+00,0,0,6.889299e-01,0
0.300000,2.338716e+00,2.270475e+02,3.654565e+01,7.014873e-01,-5.253106e+00
0.310000,2.323136e+00,2.273661e+02,3.656997e+01,7.086714e-01,-5.318650e+00
0.320000,2.390714e+00,2.281104e+02,3.662674e+01,7.009115e-01,-5.359221e+00
0.330000,2.628168e+00,0,0,6.953726e-01,0
0.340000,2.778430e+00,0,0,6.932753e-01,0
0.350000,2.911767e+00,0,0,7.059295e-01,0
0.360000,3.197971e+00,0,0,7.180842e-01,0
0.370000,3.499827e+00,0,0,7.153066e-01,0
0.380000,3.969187e+00,0,0,7.082418e-01,0
0.390000,4.070379e+00,0,0,6.934206e-01,0
0.400000,3.881107e+00,0,0,7.013324e-01,0
0.410000,3.706404e+00,0,0,6.917626e-01,0
0.420000,3.548449e+00,0,0,6.846576e-01,0
0.430000,3.685915e+00,0,0,6.738970e-01,0
0.440000,3.690761e+00,0,0,6.855310e-01,0
0.450000,3.699979e+00,0,0,7.024226e-01,0
0.460000,3.571826e+00,0,0,7.090665e-01,0
0.470000,3.493066e+00,0,0,7.051427e-01,0
0.480000,3.547998e+00,0,0,7.069427e-01,0
0.490000,3.628862e+00,1.319539e+02,2.715030e+01,7.158754e-01,-4.936730e+00
0.500000,3.710470e+00,1.323567e+02,2.720292e+01,7.298865e-01,-4.482954e+00
0.510000,3.809198e+00,1.767880e+02,3.124057e+01,7.252133e-01,-5.160202e+00
0.520000,4.107740e+00,2.205024e+02,3.521450e+01,7.211019e-01,-5.046885e+00
0.530000,4.220428e+00,2.641726e+02,3.916766e+01,7.036960e-01,-5.782628e+00
0.540000,4.361547e+00,0,0,6.996190e-01,0
0.550000,4.466226e+00,0,0,6.979210e-01,0
0.560000,4.748134e+00,2.332022e+02,3.700877e+01,7.111517e-01,-3.997081e+00
0.570000,4.826526e+00,2.314797e+02,3.687952e+01,7.114100e-01,-3.974160e+00
0.580000,4.908962e+00,2.136097e+02,3.537948e+01,7.187033e-01,-3.720674e+00
0.590000,4.724926e+00,2.072602e+02,3.488552e+01,6.961117e-01,-4.998444e+00
0.600000,4.611475e+00,2.036633e+02,3.460577e+01,6.985013e-01,-5.645485e+00
0.610000,4.411813e+00,2.155870e+02,3.564862e+01,6.935683e-01,-5.931875e+00
0.620000,4.505501e+00,2.323657e+02,3.687207e+01,7.217520e-01,-4.819333e+00
0.630000,4.738291e+00,2.399266e+02,3.741722e+01,7.123057e-01,-4.294279e+00
0.640000,4.846943e+00,0,0,7.047591e-01,0
0.650000,4.754402e+00,0,0,6.921827e-01,0
0.660000,4.583168e+00,0,0,6.930731e-01,0
0.670000,4.489026e+00,0,0,6.913974e-01,0
0.680000,4.128320e+00,0,0,7.001150e-01,0
0.690000,3.831497e+00,0,0,7.043803e-01,0
0.700000,3.560212e+00,0,0,7.064433e-01,0
0.710000,3.944268e+00,0,0,6.940076e-01,0
0.720000,4.325012e+00,0,0,7.074792e-01,0
0.730000,4.672971e+00,0,0,7.143043e-01,0
0.740000,4.762057e+00,1.066493e+02,2.346440e+01,7.254212e-01,-3.400647e+00
0.750000,4.779447e+00,1.074392e+02,2.359123e+01,7.196074e-01,-3.545528e+00
0.760000,5.004085e+00,1.083609e+02,2.373931e+01,7.103680e-01,-4.290259e+00
0.770000,5.160462e+00,1.090845e+02,2.385530e+01,6.965551e-01,-4.837394e+00
0.780000,5.102221e+00,0,0,6.859291e-01,0
0.790000,4.836616e+00,0,0,6.894739e-01,0
0.800000,4.830694e+00,0,0,6.972632e-01,0
0.810000,4.763801e+00,1.588015e+02,3.035582e+01,7.116088e-01,-4.232791e+00
0.820000,4.836851e+00,1.594827e+02,3.042988e+01,7.186480e-01,-4.176083e+00
0.830000,4.603251e+00,1.607632e+02,3.056918e+01,7.202670e-01,-4.175147e+00
0.840000,4.537504e+00,1.755405e+02,3.197773e+01,7.102748e-01,-5.555500e+00
0.850000,4.284822e+00,1.894984e+02,3.331296e+01,7.144987e-01,-5.738022e+00
0.860000,4.053691e+00,2.029813e+02,3.460576e+01,7.140700e-01,-6.696617e+00
0.870000,3.881102e+00,2.021202e+02,3.453247e+01,7.109380e-01,-6.700293e+00
0.880000,3.790133e+00,2.020472e+02,3.452623e+01,7.095597e-01,-7.938426e+00
0.890000,3.894236e+00,1.814926e+02,3.241850e+01,7.086158e-01,-7.946723e+00
0.900000,3.908593e+00,1.711849e+02,3.136200e+01,7.109938e-01,-8.048459e+00
0.910000,3.748653e+00,0,0,7.017468e-01,0
0.920000,3.594002e+00,0,0,6.914549e-01,0
0.930000,3.620526e+00,0,0,6.889119e-01,0
0.940000,3.903126e+00,0,0,6.931270e-01,0
0.950000,4.045790e+00,0,0,6.973567e-01,0
0.960000,4.199782e+00,0,0,7.244318e-01,0
0.970000,4.250019e+00,2.021363e+02,3.453389e+01,7.406273e-01,-3.708991e+00
0.980000,4.426104e+00,2.026530e+02,3.457798e+01,7.566708e-01,-3.457360e+00
0.990000,4.454042e+00,2.020842e+02,3.452902e+01,7.375581e-01,-2.931804e+00
1.000000,4.479028e+00,1.717145e+02,3.107465e+01,7.238703e-01,-3.169887e+00
