frameTime,loudness_sma,F0final_sma,F0finalLog_sma,voicingFinalUnclipped_sma,HarmonicsToNoiseRatioACFLogdB_sma
0.000000,1.439138e+00,2.272140e+02,3.655857e+01,7.450578e-01,-8.498085e-01
0.010000,1.446884e+00,3.011989e+02,4.049354e+01,7.514159e-01,-2.118185e+00
0.020000,1.553123e+00,3.751739e+02,4.442813e+01,7.697942e-01,-2.020233e+00
0.030000,1.647748e+00,4.494933e+02,4.836953e+01,7.727869e-01,-2.163939e+00
0.040000,1.770770e+00,4.521824e+02,4.847229e+01,7.718080e-01,-5.091516e-01
0.050000,1.824221e+00,4.556125e+02,4.860307e+01,7.497603e-01,-1.287982e-01
0.060000,1.918149e+00,4.581614e+02,4.870018e+01,7.210880e-01,-3.380681e-02
0.070000,2.005353e+00,0,0,7.072051e-01,0
0.080000,2.014791e+00,2.684869e+02,3.944792e+01,7.230790e-01,-7.019012e-01
0.090000,2.014895e+00,2.676260e+02,3.939223e+01,7.481506e-01,-1.452361e+00
0.100000,2.029933e+00,2.665710e+02,3.932417e+01,7.345206e-01,-2.369970e+00
0.110000,2.206167e+00,2.305321e+02,3.632911e+01,7.108237e-01,-3.762791e+00
0.120000,2.192679e+00,1.946725e+02,3.333705e+01,6.988130e-01,-4.440624e+00
0.130000,2.188052e+00,1.586190e+02,3.033671e+01,7.043146e-01,-4.317953e+00
0.140000,2.022248e+00,0,0,6.862604e-01,0
0.150000,1.996789e+00,0,0,6.723694e-01,0
0.160000,1.831468e+00,0,0,6.618991e-01,0
0.170000,1.727869e+00,0,0,6.728320e-01,0
0.180000,1.638336e+00,0,0,6.694294e-01,0
0.190000,1.617873e+00,0,0,6.734361e-01,0
0.200000,1.537861e+00,0,0,6.715403e-01,0
0.210000,1.514738e+00,0,0,6.798764e-01,0
0.220000,1.409849e+00,0,0,6.961050e-01,0
0.230000,1.315343e+00,1.469384e+02,2.901247e+01,7.202080e-01,-3.611870e+00
0.240000,1.187556e+00,1.472724e+02,2.905170e+01,7.505183e-01,-2.679816e+00
0.250000,1.150648e+00,1.479020e+02,2.912552e+01,7.765644e-01,-1.520904e+00
0.260000,1.202075e+00,1.485720e+02,2.920380e+01,7.663407e-01,-1.848966e+00
0.270000,1.261702e+00,1.502015e+02,2.939140e+01,7.424659e-01,-3.496550e+00
0.280000,1.282749e+00,1.510047e+02,2.948381e+01,7.003467e-01,-4.888314e+00
0.290000,1.236805e+00,0,0,6.970448e-01,0
0.300000,1.153095e+00,0,0,6.841321e-01,0
0.310000,1.135556e+00,0,0,6.983883e-01,0
0.320000,1.190672e+00,0,0,6.917474e-01,0
0.330000,1.274368e+00,0,0,7.064818e-01,0
0.340000,1.317145e+00,0,0,7.039492e-01,0
0.350000,1.274314e+00,1.874175e+02,3.311802e+01,7.156979e-01,-2.302989e+00
0.360000,1.206127e+00,1.949686e+02,3.381216e+01,7.236109e-01,-2.103867e+00
0.370000,1.109953e+00,2.116668e+02,3.532891e+01,7.448440e-01,-9.892265e-01
0.380000,1.036169e+00,1.917216e+02,3.337352e+01,7.647132e-01,8.062832e-01
0.390000,1.048960e+00,1.713660e+02,3.139141e+01,7.765400e-01,2.837092e+00
0.400000,1.090516e+00,1.489207e+02,2.924442e+01,7.584102e-01,2.294878e+00
0.410000,1.129772e+00,1.580347e+02,3.022056e+01,7.478587e-01,7.586125e-01
0.420000,1.176262e+00,1.702084e+02,3.148561e+01,7.633572e-01,4.611565e-01
0.430000,1.369254e+00,1.832023e+02,3.282350e+01,8.048503e-01,2.500736e+00
0.440000,1.666068e+00,1.884753e+02,3.332100e+01,8.390672e-01,5.423806e+00
0.450000,2.018772e+00,1.906612e+02,3.352146e+01,8.500093e-01,6.474480e+00
0.460000,2.303889e+00,1.925073e+02,3.368866e+01,8.558528e-01,5.765328e+00
0.470000,2.409394e+00,1.935529e+02,3.378242e+01,8.611436e-01,4.902410e+00
0.480000,2.655064e+00,1.940633e+02,3.382824e+01,8.676934e-01,4.549799e+00
0.490000,3.107762e+00,1.932281e+02,3.375319e+01,8.722176e-01,5.327566e+00
0.500000,3.552569e+00,1.908914e+02,3.354153e+01,8.680086e-01,5.449033e+00
0.510000,3.580116e+00,1.878898e+02,3.326670e+01,8.598047e-01,4.844203e+00
0.520000,3.252739e+00,1.847663e+02,3.297705e+01,8.407971e-01,3.455452e+00
0.530000,2.824558e+00,1.833276e+02,3.284262e+01,7.611701e-01,2.727419e+00
0.540000,2.342324e+00,0,0,6.911297e-01,0
0.550000,1.929045e+00,0,0,6.261052e-01,0
0.560000,1.851762e+00,0,0,6.234708e-01,0
0.570000,2.128346e+00,0,0,6.096073e-01,0
0.580000,2.347880e+00,0,0,5.971484e-01,0
0.590000,2.314066e+00,0,0,5.851142e-01,0
0.600000,2.214658e+00,0,0,5.765479e-01,0
0.610000,2.261510e+00,0,0,5.690780e-01,0
0.620000,2.460035e+00,0,0,6.231554e-01,0
0.630000,2.513831e+00,2.156796e+02,3.565644e+01,7.116842e-01,-1.722300e-02
0.640000,2.458379e+00,2.165087e+02,3.572267e+01,8.165162e-01,1.915799e+00
0.650000,2.723717e+00,2.176239e+02,3.581192e+01,8.626948e-01,5.429581e+00
0.660000,3.109592e+00,2.172919e+02,3.578534e+01,8.770670e-01,6.702705e+00
0.670000,3.473808e+00,2.153183e+02,3.562656e+01,8.751709e-01,6.828675e+00
0.680000,3.360120e+00,2.125167e+02,3.539967e+01,8.645439e-01,5.852735e+00
0.690000,3.016016e+00,2.097345e+02,3.517194e+01,8.389630e-01,4.708480e+00
0.700000,2.435753e+00,2.076330e+02,3.499794e+01,8.176658e-01,3.893739e+00
0.710000,1.933794e+00,2.055715e+02,3.482510e+01,8.176944e-01,4.200186e+00
0.720000,1.566714e+00,2.033625e+02,3.463766e+01,8.360762e-01,5.797933e+00
0.730000,1.547294e+00,2.009424e+02,3.443054e+01,8.520591e-01,7.160219e+00
0.740000,1.607196e+00,1.989581e+02,3.425913e+01,8.493664e-01,6.390147e+00
0.750000,1.771322e+00,1.971085e+02,3.409736e+01,8.427252e-01,4.193354e+00
0.760000,2.047812e+00,1.943210e+02,3.384922e+01,8.454068e-01,2.712506e+00
0.770000,2.629140e+00,1.912156e+02,3.357032e+01,8.572283e-01,3.446023e+00
0.780000,2.977984e+00,1.882148e+02,3.329782e+01,8.700809e-01,4.636332e+00
0.790000,3.249857e+00,1.859016e+02,3.308347e+01,8.715292e-01,4.838327e+00
0.800000,3.053790e+00,1.838390e+02,3.289048e+01,8.647271e-01,4.269140e+00
0.810000,2.862681e+00,1.810249e+02,3.262269e+01,8.466930e-01,3.149951e+00
0.820000,2.649723e+00,1.785198e+02,3.238121e+01,8.280227e-01,2.134609e+00
0.830000,2.511827e+00,1.762907e+02,3.216513e+01,7.872155e-01,-1.255326e-01
0.840000,2.477439e+00,1.670090e+02,3.118185e+01,7.440270e-01,-2.439463e+00
0.850000,2.022768e+00,1.580010e+02,3.021906e+01,7.298899e-01,-3.177249e+00
0.860000,1.493614e+00,1.488186e+02,2.923231e+01,7.478693e-01,-1.988319e+00
0.870000,1.005843e+00,1.477472e+02,2.910722e+01,7.732449e-01,3.844093e-01
0.880000,8.710309e-01,1.465173e+02,2.896236e+01,7.711239e-01,1.126913e+00
0.890000,8.575130e-01,1.453882e+02,2.882850e+01,7.541845e-01,3.812209e-01
0.900000,8.220088e-01,1.447426e+02,2.875176e+01,7.330997e-01,-4.116329e-01
0.910000,7.724287e-01,0,0,7.067487e-01,0
0.920000,6.886212e-01,0,0,6.824550e-01,0
0.930000,6.361942e-01,0,0,7.239153e-01,0
0.940000,7.072387e-01,1.984210e+02,3.421269e+01,7.834272e-01,2.028972e+00
0.950000,1.080467e+00,1.976880e+02,3.414840e+01,8.480341e-01,1.725909e+00
0.960000,1.959085e+00,1.948601e+02,3.389675e+01,8.509868e-01,1.923422e+00
0.970000,2.666698e+00,1.911205e+02,3.356018e+01,8.546364e-01,3.021441e+00
0.980000,3.052559e+00,1.872324e+02,3.320652e+01,8.594787e-01,4.396012e+00
0.990000,2.995626e+00,1.841937e+02,3.292329e+01,8.667877e-01,4.959195e+00
1.000000,2.899763e+00,1.810020e+02,3.261964e+01,8.631740e-01,4.233395e+00
1.010000,2.843191e+00,1.776909e+02,3.230038e+01,8.635716e-01,4.106534e+00
1.020000,2.763830e+00,1.749290e+02,3.203031e+01,8.689346e-01,5.018539e+00
1.030000,2.812135e+00,1.732077e+02,3.185967e+01,8.709684e-01,6.185571e+00
1.040000,2.931309e+00,1.719621e+02,3.173484e+01,8.707520e-01,6.343157e+00
1.050000,3.062059e+00,1.707431e+02,3.161149e+01,8.665137e-01,6.004017e+00
1.060000,3.043772e+00,1.697573e+02,3.151144e+01,8.686487e-01,6.109732e+00
1.070000,2.816557e+00,1.691831e+02,3.145297e+01,8.674939e-01,6.589567e+00
1.080000,2.516998e+00,1.689333e+02,3.142737e+01,8.637820e-01,6.150982e+00
1.090000,2.446873e+00,1.685204e+02,3.138495e+01,8.428181e-01,3.991684e+00
1.100000,2.534806e+00,1.654165e+02,3.105822e+01,8.111634e-01,1.579466e+00
1.110000,2.433603e+00,1.624481e+02,3.074493e+01,8.031109e-01,1.909315e+00
1.120000,2.025571e+00,1.598475e+02,3.047030e+01,8.068803e-01,3.590417e+00
1.130000,1.614948e+00,1.608272e+02,3.057544e+01,8.251953e-01,5.289738e+00
1.140000,1.445527e+00,1.619495e+02,3.069589e+01,8.239598e-01,4.829758e+00
1.150000,1.568036e+00,1.626558e+02,3.077178e+01,8.290561e-01,4.058117e+00
1.160000,2.092644e+00,1.619702e+02,3.069841e+01,8.310266e-01,3.323033e+00
1.170000,2.465971e+00,1.603342e+02,3.052197e+01,8.272386e-01,2.493003e+00
1.180000,2.638922e+00,1.592359e+02,3.040353e+01,8.226593e-01,2.885909e+00
1.190000,2.091543e+00,1.592315e+02,3.040305e+01,8.272710e-01,4.971674e+00
1.200000,1.587719e+00,1.610323e+02,3.059697e+01,8.377486e-01,7.256517e+00
