frameTime,loudness_sma,F0final_sma,F0finalLog_sma,voicingFinalUnclipped_sma,HarmonicsToNoiseRatioACFLogdB_sma
0.000000,2.245544e+00,0,0,7.046633e-01,0
0.010000,2.424513e+00,0,0,6.723474e-01,0
0.020000,2.943442e+00,0,0,6.831638e-01,0
0.030000,3.143539e+00,1.850675e+02,3.300658e+01,7.383876e-01,1.468252e+00
0.040000,3.811775e+00,1.849523e+02,3.299579e+01,7.983627e-01,1.927138e+00
0.050000,4.392425e+00,1.849034e+02,3.299121e+01,7.964325e-01,2.156473e+00
0.060000,5.253913e+00,1.848572e+02,3.298689e+01,7.416525e-01,1.889551e+00
0.070000,5.109156e+00,0,0,6.635282e-01,0
0.080000,4.472173e+00,0,0,6.153650e-01,0
0.090000,3.832652e+00,0,0,0,0
0.100000,3.485321e+00,0,0,0,0
0.110000,3.587282e+00,0,0,0,0
0.120000,3.700051e+00,0,0,5.742747e-01,0
0.130000,3.693477e+00,0,0,6.290939e-01,0
0.140000,3.463227e+00,1.807414e+02,3.259661e+01,7.185304e-01,-1.017711e+00
0.150000,3.604947e+00,1.817865e+02,3.269601e+01,7.764103e-01,2.011851e-01
0.160000,3.890792e+00,1.851723e+02,3.301380e+01,8.063733e-01,2.029388e+00
0.170000,4.287389e+00,1.887183e+02,3.334151e+01,8.333643e-01,3.382833e+00
0.180000,4.892936e+00,1.914906e+02,3.359679e+01,8.536205e-01,4.624985e+00
0.190000,5.678322e+00,1.917671e+02,3.362199e+01,8.694849e-01,6.428266e+00
0.200000,6.210271e+00,1.907817e+02,3.353278e+01,8.789346e-01,7.967135e+00
0.210000,6.295368e+00,1.901536e+02,3.347592e+01,8.849415e-01,8.801951e+00
0.220000,6.392329e+00,1.906737e+02,3.352301e+01,8.879227e-01,8.469402e+00
0.230000,6.781528e+00,1.922084e+02,3.366137e+01,8.858547e-01,7.376976e+00
0.240000,7.341575e+00,1.940458e+02,3.382614e+01,8.795936e-01,6.387099e+00
0.250000,7.777598e+00,1.950496e+02,3.391597e+01,8.688543e-01,5.693748e+00
0.260000,7.609744e+00,1.939175e+02,3.381423e+01,8.555362e-01,5.705274e+00
0.270000,6.355947e+00,1.920660e+02,3.364817e+01,8.413906e-01,6.202344e+00
0.280000,4.634927e+00,1.909593e+02,3.354906e+01,8.242555e-01,5.123332e+00
0.290000,3.220345e+00,1.987942e+02,3.421896e+01,8.201842e-01,3.988027e+00
0.300000,3.004895e+00,2.071150e+02,3.493036e+01,8.338329e-01,4.199211e+00
0.310000,3.901059e+00,2.150482e+02,3.560585e+01,8.593832e-01,7.039152e+00
0.320000,5.450764e+00,2.152050e+02,3.561848e+01,8.734724e-01,9.210876e+00
0.330000,6.614756e+00,2.132615e+02,3.546000e+01,8.682396e-01,9.406240e+00
0.340000,6.505169e+00,2.111174e+02,3.528510e+01,8.601949e-01,8.901647e+00
0.350000,5.381202e+00,2.117319e+02,3.533438e+01,8.490078e-01,8.532964e+00
0.360000,4.380330e+00,2.159478e+02,3.567282e+01,8.447571e-01,8.463740e+00
0.370000,4.082231e+00,2.213462e+02,3.610346e+01,8.475612e-01,8.935665e+00
0.380000,4.248622e+00,2.243954e+02,3.634198e+01,8.580181e-01,1.000757e+01
0.390000,4.122033e+00,2.253773e+02,3.641803e+01,8.636152e-01,1.062823e+01
0.400000,3.613622e+00,2.248255e+02,3.637547e+01,8.562284e-01,1.034417e+01
0.410000,3.013850e+00,2.243194e+02,3.633655e+01,8.323800e-01,8.272020e+00
0.420000,2.449930e+00,2.257051e+02,3.644220e+01,7.938781e-01,4.869629e+00
