frameTime,loudness_sma,F0final_sma,F0finalLog_sma,voicingFinalUnclipped_sma,HarmonicsToNoiseRatioACFLogdB_sma
0.000000,1.149096e+00,0,0,6.230501e-01,0
0.010000,1.136110e+00,2.031075e+02,3.461585e+01,7.044115e-01,7.591704e-01
0.020000,1.146141e+00,2.049010e+02,3.476707e+01,7.890962e-01,1.912943e+00
0.030000,1.093473e+00,2.099478e+02,3.518638e+01,8.222132e-01,3.844500e+00
0.040000,1.414389e+00,2.168192e+02,3.573849e+01,8.125977e-01,4.122723e+00
0.050000,1.884158e+00,2.272816e+02,3.654778e+01,8.133169e-01,4.798669e+00
0.060000,2.194248e+00,2.349774e+02,3.713371e+01,8.155532e-01,6.394657e+00
0.070000,2.232798e+00,2.377814e+02,3.734467e+01,8.295035e-01,8.460709e+00
0.080000,1.952554e+00,2.318179e+02,3.689737e+01,8.289353e-01,9.635522e+00
0.090000,1.553721e+00,2.235845e+02,3.626820e+01,8.210390e-01,9.808839e+00
0.100000,1.210933e+00,2.152869e+02,3.562014e+01,8.069912e-01,8.913594e+00
0.110000,1.002140e+00,2.119382e+02,3.535249e+01,7.816851e-01,8.484007e+00
0.120000,9.010972e-01,0,0,7.654489e-01,0
0.130000,8.330541e-01,0,0,7.512770e-01,0
0.140000,7.785966e-01,0,0,7.483495e-01,0
0.150000,7.568638e-01,2.151775e+02,3.561447e+01,7.537889e-01,4.664110e+00
0.160000,7.765887e-01,2.183544e+02,3.586518e+01,7.768278e-01,6.107722e+00
0.170000,8.585631e-01,2.225717e+02,3.619958e+01,8.119962e-01,8.493471e+00
0.180000,1.023608e+00,2.238785e+02,3.630230e+01,8.327863e-01,8.990632e+00
0.190000,1.251951e+00,2.220127e+02,3.615673e+01,8.237672e-01,7.157491e+00
0.200000,1.488182e+00,2.137966e+02,3.548629e+01,8.171967e-01,5.386223e+00
0.210000,1.713392e+00,2.055865e+02,3.480833e+01,8.240985e-01,5.000614e+00
0.220000,1.881066e+00,1.976592e+02,3.414531e+01,8.532043e-01,6.615893e+00
0.230000,1.995746e+00,1.961124e+02,3.400988e+01,8.662024e-01,7.782995e+00
0.240000,2.051829e+00,1.959496e+02,3.399560e+01,8.601610e-01,7.205454e+00
0.250000,2.080667e+00,1.983688e+02,3.420613e+01,8.375793e-01,5.006232e+00
0.260000,2.106101e+00,2.033182e+02,3.462872e+01,8.075454e-01,2.389276e+00
0.270000,2.067971e+00,2.186193e+02,3.583698e+01,7.784901e-01,6.221648e-01
0.280000,2.071828e+00,2.352965e+02,3.711065e+01,7.818654e-01,1.594371e+00
0.290000,1.960923e+00,2.510983e+02,3.828386e+01,8.001389e-01,3.912748e+00
0.300000,1.943443e+00,2.565800e+02,3.866176e+01,8.203034e-01,6.394987e+00
0.310000,1.793654e+00,2.563996e+02,3.864938e+01,8.070127e-01,6.460861e+00
0.320000,1.631461e+00,2.515324e+02,3.831275e+01,7.661200e-01,4.520234e+00
0.330000,1.423597e+00,2.530339e+02,3.841208e+01,7.270191e-01,2.270512e+00
0.340000,1.336558e+00,2.569224e+02,3.867315e+01,7.232180e-01,1.394773e+00
0.350000,1.495164e+00,2.631167e+02,3.909826e+01,7.364265e-01,3.669998e-01
0.360000,1.657657e+00,2.172670e+02,3.484903e+01,7.450455e-01,-6.876016e-01
0.370000,1.816823e+00,1.633908e+02,2.937323e+01,7.248256e-01,-3.308768e+00
0.380000,1.843431e+00,1.101558e+02,2.393439e+01,6.996096e-01,-4.471714e+00
0.390000,1.847962e+00,1.033680e+02,2.292059e+01,6.913147e-01,-5.551740e+00
0.400000,1.735114e+00,1.075634e+02,2.359133e+01,6.909639e-01,-6.223021e+00
0.410000,1.574962e+00,1.521541e+02,2.842789e+01,7.050571e-01,-5.521657e+00
0.420000,1.382823e+00,1.941594e+02,3.294765e+01,7.221799e-01,-3.840326e+00
0.430000,1.354763e+00,2.322347e+02,3.693571e+01,7.439628e-01,-9.910474e-01
0.440000,1.347059e+00,2.288894e+02,3.668465e+01,7.710931e-01,6.252799e-01
0.450000,1.383826e+00,2.266828e+02,3.651763e+01,7.777019e-01,1.408287e+00
0.460000,1.362710e+00,2.223069e+02,3.617684e+01,7.754533e-01,1.344064e+00
0.470000,1.364034e+00,2.193318e+02,3.594400e+01,7.546266e-01,2.838434e-01
0.480000,1.413109e+00,2.162848e+02,3.570510e+01,7.352867e-01,-2.953653e-01
0.490000,1.401029e+00,0,0,7.125054e-01,0
0.500000,1.354186e+00,0,0,7.001678e-01,0
0.510000,1.248527e+00,0,0,6.843557e-01,0
0.520000,1.228201e+00,0,0,6.704524e-01,0
0.530000,1.275272e+00,0,0,6.532520e-01,0
0.540000,1.383463e+00,0,0,6.779593e-01,0
0.550000,1.515621e+00,2.247073e+02,3.636652e+01,7.143037e-01,-3.681081e+00
0.560000,1.618869e+00,2.244700e+02,3.634821e+01,7.539889e-01,-3.538699e+00
0.570000,1.738982e+00,2.231601e+02,3.624645e+01,7.530846e-01,-2.910420e+00
0.580000,1.782149e+00,2.200021e+02,3.599773e+01,7.558375e-01,-2.377085e+00
0.590000,1.859519e+00,2.172425e+02,3.578040e+01,7.443581e-01,-2.168819e+00
0.600000,1.892086e+00,2.154126e+02,3.563517e+01,7.264350e-01,-2.203862e+00
0.610000,1.929200e+00,0,0,7.057759e-01,0
0.620000,1.857576e+00,0,0,6.943295e-01,0
0.630000,1.773288e+00,0,0,6.929471e-01,0
0.640000,1.734022e+00,0,0,6.741025e-01,0
0.650000,1.786547e+00,0,0,6.738297e-01,0
0.660000,1.939524e+00,0,0,6.868410e-01,0
0.670000,1.990146e+00,2.103889e+02,3.522664e+01,7.246426e-01,-1.133539e+00
0.680000,1.974451e+00,2.094884e+02,3.515207e+01,7.525725e-01,-3.012718e-01
0.690000,1.896939e+00,2.080362e+02,3.503150e+01,7.715443e-01,9.372280e-01
0.700000,1.897790e+00,2.063800e+02,3.489337e+01,7.701073e-01,9.000744e-01
0.710000,1.942049e+00,2.053134e+02,3.480377e+01,7.498371e-01,3.037408e-01
0.720000,1.990863e+00,2.044223e+02,3.472852e+01,7.315980e-01,-8.723822e-01
0.730000,1.963431e+00,2.020677e+02,3.452626e+01,7.147031e-01,-2.006957e+00
0.740000,1.885607e+00,2.008577e+02,3.442233e+01,7.107482e-01,-2.797567e+00
0.750000,1.698018e+00,0,0,6.987637e-01,0
0.760000,1.547571e+00,0,0,6.893334e-01,0
0.770000,1.481151e+00,0,0,6.677472e-01,0
0.780000,1.454901e+00,0,0,6.574292e-01,0
0.790000,1.539395e+00,0,0,6.773748e-01,0
0.800000,1.675984e+00,1.581831e+02,3.028910e+01,7.007645e-01,-4.047670e+00
0.810000,1.887359e+00,1.715090e+02,3.158940e+01,7.145113e-01,-4.938508e+00
0.820000,2.045200e+00,1.858663e+02,3.297832e+01,6.923853e-01,-8.483079e+00
0.830000,2.096512e+00,2.082676e+02,3.502267e+01,6.960533e-01,-7.875969e+00
0.840000,2.138404e+00,2.170969e+02,3.574667e+01,6.992641e-01,-6.754049e+00
0.850000,2.144448e+00,2.249662e+02,3.638644e+01,6.904507e-01,-2.901709e+00
0.860000,2.092896e+00,0,0,6.674197e-01,0
0.870000,1.941882e+00,0,0,6.503993e-01,0
0.880000,1.758017e+00,0,0,6.556445e-01,0
0.890000,1.650874e+00,0,0,6.844558e-01,0
0.900000,1.558837e+00,2.128410e+02,3.542723e+01,7.233818e-01,-1.407317e+00
