frameTime,loudness_sma,F0final_sma,F0finalLog_sma,voicingFinalUnclipped_sma,HarmonicsToNoiseRatioACFLogdB_sma
0.000000,5.219137e+00,0,0,6.662865e-01,0
0.010000,5.173977e+00,0,0,6.619117e-01,0
0.020000,5.052212e+00,0,0,6.509295e-01,0
0.030000,4.994659e+00,0,0,6.497357e-01,0
0.040000,4.863723e+00,0,0,6.590394e-01,0
0.050000,4.685111e+00,0,0,6.722274e-01,0
0.060000,4.675356e+00,0,0,6.741939e-01,0
0.070000,4.668340e+00,0,0,6.576694e-01,0
0.080000,4.607796e+00,0,0,6.483936e-01,0
0.090000,4.354764e+00,0,0,6.540076e-01,0
0.100000,4.443295e+00,0,0,6.751698e-01,0
0.110000,4.657872e+00,0,0,6.784610e-01,0
0.120000,4.733997e+00,0,0,6.734892e-01,0
0.130000,4.836255e+00,0,0,6.888458e-01,0
0.140000,4.973263e+00,4.195636e+02,4.717660e+01,7.149038e-01,3.346339e-01
0.150000,5.331910e+00,4.179633e+02,4.711020e+01,7.276881e-01,-2.245087e-01
0.160000,5.312232e+00,4.167804e+02,4.706120e+01,7.124047e-01,-3.036736e-01
0.170000,5.288687e+00,0,0,6.901984e-01,0
0.180000,5.253460e+00,0,0,6.629019e-01,0
0.190000,5.254861e+00,0,0,6.583856e-01,0
0.200000,5.149839e+00,0,0,6.552749e-01,0
0.210000,4.998787e+00,0,0,6.626533e-01,0
0.220000,5.003041e+00,0,0,6.598551e-01,0
0.230000,5.085767e+00,0,0,6.637473e-01,0
0.240000,5.271160e+00,0,0,6.681107e-01,0
0.250000,5.188192e+00,0,0,6.537494e-01,0
0.260000,4.954029e+00,0,0,6.385908e-01,0
0.270000,4.525508e+00,0,0,6.425560e-01,0
0.280000,4.359694e+00,0,0,6.573165e-01,0
0.290000,4.288667e+00,0,0,6.683846e-01,0
0.300000,4.382573e+00,0,0,6.569393e-01,0
0.310000,4.493563e+00,0,0,6.551239e-01,0
0.320000,4.681744e+00,0,0,6.641276e-01,0
0.330000,4.716815e+00,0,0,6.507899e-01,0
0.340000,4.653649e+00,0,0,6.444194e-01,0
0.350000,4.523376e+00,0,0,6.333466e-01,0
0.360000,4.737587e+00,0,0,6.425276e-01,0
0.370000,5.068717e+00,0,0,6.502160e-01,0
0.380000,5.213635e+00,0,0,6.522816e-01,0
0.390000,5.206923e+00,0,0,6.690791e-01,0
0.400000,4.963448e+00,0,0,6.742551e-01,0
0.410000,5.032133e+00,0,0,7.011070e-01,0
0.420000,5.116616e+00,1.467009e+02,2.898449e+01,7.195583e-01,-2.449590e+00
0.430000,5.342518e+00,1.372720e+02,2.774835e+01,7.293410e-01,-3.060282e+00
0.440000,5.446264e+00,1.472188e+02,2.881635e+01,7.242197e-01,-4.343208e+00
0.450000,5.423093e+00,1.475154e+02,2.873674e+01,6.955957e-01,-5.277718e+00
0.460000,5.303137e+00,0,0,6.899435e-01,0
0.470000,5.214424e+00,0,0,6.639335e-01,0
