frameTime,loudness_sma,F0final_sma,F0finalLog_sma,voicingFinalUnclipped_sma,HarmonicsToNoiseRatioACFLogdB_sma
0.000000,3.894151e+00,0,0,7.386155e-01,0
0.010000,3.940902e+00,0,0,7.202897e-01,0
0.020000,3.929358e+00,0,0,6.979642e-01,0
0.030000,3.936737e+00,0,0,6.918285e-01,0
0.040000,3.860414e+00,0,0,6.931424e-01,0
0.050000,3.914049e+00,2.299165e+02,3.676328e+01,7.018695e-01,-6.209307e+00
0.060000,3.947242e+00,2.299388e+02,3.676496e+01,7.170362e-01,-4.993186e+00
0.070000,3.909380e+00,2.297966e+02,3.675423e+01,7.274525e-01,-2.876519e+00
0.080000,3.797179e+00,2.292320e+02,3.671158e+01,7.341707e-01,-2.205243e+00
0.090000,3.667376e+00,2.287553e+02,3.667559e+01,7.378867e-01,-2.074339e+00
0.100000,3.692481e+00,2.287986e+02,3.667885e+01,7.333546e-01,-2.420558e+00
0.110000,3.703161e+00,2.290570e+02,3.669841e+01,7.268022e-01,-3.212480e+00
0.120000,3.814910e+00,2.284187e+02,3.664985e+01,7.198979e-01,-3.666640e+00
0.130000,3.791379e+00,2.279497e+02,3.661437e+01,7.407444e-01,-3.559374e+00
0.140000,3.709621e+00,2.281117e+02,3.662660e+01,7.496373e-01,-3.335964e+00
0.150000,3.481249e+00,2.290800e+02,3.670010e+01,7.418575e-01,-4.217797e+00
0.160000,3.396415e+00,2.295656e+02,3.673684e+01,7.090473e-01,-5.077125e+00
0.170000,3.253903e+00,0,0,6.912153e-01,0
0.180000,3.291943e+00,0,0,6.911826e-01,0
0.190000,3.293294e+00,1.580673e+02,3.026174e+01,7.027473e-01,-5.931911e+00
0.200000,3.449630e+00,1.560331e+02,3.003942e+01,7.102787e-01,-5.206379e+00
0.210000,3.363528e+00,1.745711e+02,3.171941e+01,7.141679e-01,-3.840406e+00
0.220000,3.265082e+00,1.971577e+02,3.385200e+01,7.193117e-01,-3.424169e+00
0.230000,3.409059e+00,2.197542e+02,3.598061e+01,7.034100e-01,-3.258594e+00
