frameTime,loudness_sma,F0final_sma,F0finalLog_sma,voicingFinalUnclipped_sma,HarmonicsToNoiseRatioACFLogdB_sma
0.000000,4.588521e-01,0,0,6.430593e-01,0
0.010000,5.629376e-01,0,0,6.375380e-01,0
0.020000,6.770486e-01,0,0,6.260457e-01,0
0.030000,7.083148e-01,0,0,6.119991e-01,0
0.040000,6.555570e-01,0,0,6.403381e-01,0
0.050000,6.541030e-01,1.278966e+02,2.660860e+01,6.872635e-01,-1.409974e+00
0.060000,8.331666e-01,1.288173e+02,2.673227e+01,7.378820e-01,3.309996e-01
0.070000,1.200226e+00,1.765717e+02,3.110346e+01,7.738577e-01,4.169720e+00
0.080000,1.527652e+00,2.247686e+02,3.543419e+01,8.024111e-01,7.076981e+00
0.090000,1.831828e+00,2.736165e+02,3.977473e+01,8.322461e-01,9.261474e+00
0.100000,2.098783e+00,2.765549e+02,3.996032e+01,8.446755e-01,1.027447e+01
0.110000,2.366130e+00,2.779563e+02,4.004821e+01,8.457745e-01,1.057080e+01
0.120000,2.421635e+00,2.808064e+02,4.022353e+01,8.271034e-01,1.004911e+01
0.130000,2.192612e+00,2.903771e+02,4.078968e+01,8.333030e-01,1.019705e+01
0.140000,2.146276e+00,3.014470e+02,4.144061e+01,8.518229e-01,1.129291e+01
0.150000,2.381346e+00,3.107686e+02,4.197940e+01,8.863919e-01,1.326647e+01
0.160000,2.819211e+00,3.129776e+02,4.210255e+01,8.982729e-01,1.449339e+01
0.170000,3.136694e+00,3.138189e+02,4.214914e+01,9.059318e-01,1.522243e+01
0.180000,3.306929e+00,3.138124e+02,4.214878e+01,9.104493e-01,1.566542e+01
0.190000,3.362903e+00,3.136382e+02,4.213916e+01,9.125816e-01,1.595617e+01
0.200000,3.237576e+00,3.133386e+02,4.212262e+01,9.131520e-01,1.618032e+01
0.210000,3.010368e+00,3.128380e+02,4.209493e+01,9.130867e-01,1.625979e+01
0.220000,2.822270e+00,3.120176e+02,4.204942e+01,9.127026e-01,1.612912e+01
0.230000,2.759399e+00,3.107521e+02,4.197899e+01,9.109308e-01,1.559527e+01
0.240000,2.790725e+00,3.088917e+02,4.187489e+01,9.059405e-01,1.464310e+01
0.250000,2.895745e+00,3.053318e+02,4.167317e+01,8.948572e-01,1.355556e+01
0.260000,2.860651e+00,3.002701e+02,4.138253e+01,8.815492e-01,1.293242e+01
0.270000,2.493521e+00,2.937504e+02,4.100215e+01,8.709566e-01,1.286999e+01
0.280000,2.018596e+00,2.876262e+02,4.063771e+01,8.645470e-01,1.303170e+01
0.290000,1.617692e+00,2.839570e+02,4.041749e+01,8.572806e-01,1.268101e+01
0.300000,1.634281e+00,2.843791e+02,4.044289e+01,8.554682e-01,1.165095e+01
0.310000,1.610676e+00,2.866438e+02,4.058035e+01,8.656895e-01,1.084430e+01
0.320000,1.975250e+00,2.881774e+02,4.067342e+01,8.835780e-01,1.080022e+01
0.330000,2.639749e+00,2.867025e+02,4.058417e+01,8.976741e-01,1.096219e+01
0.340000,3.571589e+00,2.838528e+02,4.041066e+01,9.002790e-01,1.038352e+01
