frameTime,loudness_sma,F0final_sma,F0finalLog_sma,voicingFinalUnclipped_sma,HarmonicsToNoiseRatioACFLogdB_sma
0.000000,4.700949e-01,0,0,6.696661e-01,0
0.010000,5.459840e-01,0,0,6.627536e-01,0
0.020000,6.246836e-01,0,0,6.691542e-01,0
0.030000,6.231502e-01,0,0,6.619479e-01,0
0.040000,6.331105e-01,0,0,6.808001e-01,0
0.050000,6.321561e-01,0,0,6.958031e-01,0
0.060000,6.651541e-01,1.754012e+02,3.207748e+01,7.429249e-01,3.463508e+00
0.070000,6.971016e-01,1.743096e+02,3.196885e+01,7.930371e-01,4.913744e+00
0.080000,8.128539e-01,1.728857e+02,3.182751e+01,8.373497e-01,7.144495e+00
0.090000,1.051650e+00,1.734100e+02,3.187937e+01,8.476698e-01,7.615005e+00
0.100000,1.483399e+00,1.768757e+02,3.221783e+01,8.466578e-01,6.465107e+00
0.110000,2.103348e+00,1.817185e+02,3.268503e+01,8.400199e-01,5.179723e+00
0.120000,2.917893e+00,1.855860e+02,3.305381e+01,8.431556e-01,5.098930e+00
0.130000,3.910824e+00,1.871131e+02,3.319687e+01,8.531291e-01,6.384787e+00
0.140000,4.781088e+00,1.873214e+02,3.321614e+01,8.695038e-01,7.752907e+00
0.150000,5.151279e+00,1.877320e+02,3.325394e+01,8.795135e-01,8.410721e+00
0.160000,5.084562e+00,1.888331e+02,3.335493e+01,8.882524e-01,8.664585e+00
0.170000,4.736485e+00,1.900804e+02,3.346900e+01,8.944914e-01,9.456708e+00
0.180000,4.584282e+00,1.909355e+02,3.354695e+01,9.003480e-01,1.036018e+01
0.190000,4.531067e+00,1.910466e+02,3.355704e+01,9.012914e-01,1.082071e+01
0.200000,4.601716e+00,1.905845e+02,3.351504e+01,9.001827e-01,1.050088e+01
0.210000,4.541933e+00,1.898182e+02,3.344524e+01,8.976707e-01,1.028274e+01
0.220000,4.224906e+00,1.892482e+02,3.339328e+01,8.964164e-01,1.025853e+01
0.230000,3.818048e+00,1.894896e+02,3.341526e+01,8.957703e-01,1.002846e+01
0.240000,3.487736e+00,1.906832e+02,3.352361e+01,8.943619e-01,9.367333e+00
0.250000,3.424608e+00,1.926579e+02,3.370168e+01,8.944778e-01,8.446438e+00
0.260000,3.515790e+00,1.947983e+02,3.389298e+01,8.931141e-01,8.144254e+00
0.270000,3.685904e+00,1.966521e+02,3.405733e+01,8.931756e-01,8.242780e+00
0.280000,3.903966e+00,1.980530e+02,3.418042e+01,8.926912e-01,8.509171e+00
0.290000,4.153067e+00,1.990505e+02,3.426744e+01,8.928948e-01,8.462440e+00
0.300000,4.360148e+00,1.995352e+02,3.430965e+01,8.899705e-01,8.053191e+00
0.310000,4.468161e+00,1.991940e+02,3.427992e+01,8.868217e-01,7.613351e+00
0.320000,4.404946e+00,1.980961e+02,3.418406e+01,8.788330e-01,7.358856e+00
0.330000,4.318337e+00,1.965031e+02,3.404415e+01,8.703768e-01,7.297561e+00
0.340000,3.940054e+00,1.948152e+02,3.389475e+01,8.570206e-01,7.396039e+00
0.350000,3.406326e+00,1.932585e+02,3.375604e+01,8.450777e-01,7.117245e+00
0.360000,2.711286e+00,1.917518e+02,3.362051e+01,8.374789e-01,6.464456e+00
0.370000,2.217307e+00,1.932560e+02,3.375385e+01,8.232069e-01,5.301199e+00
0.380000,1.884169e+00,1.950182e+02,3.391061e+01,8.084055e-01,3.637982e+00
0.390000,1.683128e+00,1.971770e+02,3.410382e+01,7.905784e-01,2.182932e+00
0.400000,1.576444e+00,1.969221e+02,3.408145e+01,7.807789e-01,1.092881e+00
0.410000,1.652352e+00,1.966850e+02,3.406059e+01,7.608914e-01,-4.578479e-01
0.420000,1.732601e+00,1.960313e+02,3.400277e+01,7.343391e-01,-2.524660e+00
0.430000,1.876531e+00,1.956374e+02,3.396796e+01,6.922538e-01,-4.059549e+00
0.440000,1.896747e+00,0,0,6.773580e-01,0
0.450000,2.086093e+00,0,0,6.782168e-01,0
0.460000,2.115683e+00,0,0,6.864491e-01,0
0.470000,2.297813e+00,0,0,6.988723e-01,0
0.480000,2.267657e+00,1.973592e+02,3.411983e+01,7.210984e-01,-2.929147e+00
0.490000,2.217161e+00,1.929981e+02,3.372401e+01,7.741426e-01,-6.916788e-01
0.500000,2.439617e+00,1.882601e+02,3.329296e+01,8.129331e-01,1.632848e+00
0.510000,2.965507e+00,1.830225e+02,3.281387e+01,8.174000e-01,2.421107e+00
0.520000,3.677563e+00,1.778028e+02,3.230140e+01,7.773119e-01,6.707074e-01
0.530000,3.684808e+00,1.756570e+02,3.209505e+01,7.455021e-01,-1.165849e-01
0.540000,3.078949e+00,1.749671e+02,3.202887e+01,7.409599e-01,3.987875e-01
0.550000,2.232282e+00,1.787165e+02,3.240154e+01,7.705431e-01,9.756148e-01
0.560000,1.597835e+00,1.802774e+02,3.255236e+01,7.662535e-01,2.972404e-01
0.570000,1.329968e+00,1.824034e+02,3.275391e+01,7.387407e-01,-1.721807e+00
0.580000,1.182952e+00,1.765761e+02,3.216386e+01,7.191914e-01,-2.044217e+00
0.590000,1.287575e+00,1.704561e+02,3.154847e+01,7.555995e-01,-3.281083e-01
0.600000,1.543913e+00,1.629119e+02,3.079902e+01,8.143575e-01,3.286264e+00
0.610000,2.187103e+00,1.629791e+02,3.080618e+01,8.584557e-01,6.026091e+00
0.620000,2.908105e+00,1.623661e+02,3.074076e+01,8.698336e-01,7.016288e+00
0.630000,3.565202e+00,1.610488e+02,3.059929e+01,8.715423e-01,7.072697e+00
0.640000,3.783956e+00,1.593812e+02,3.041894e+01,8.694940e-01,6.887167e+00
0.650000,3.723279e+00,1.578122e+02,3.024805e+01,8.630891e-01,5.964464e+00
0.660000,3.545151e+00,1.557270e+02,3.001678e+01,8.436339e-01,3.949308e+00
0.670000,3.330147e+00,1.536252e+02,2.978113e+01,8.157868e-01,1.500018e+00
0.680000,2.972027e+00,1.496105e+02,2.931933e+01,7.984639e-01,1.511009e-01
0.690000,2.667981e+00,1.463569e+02,2.893888e+01,7.985544e-01,5.168013e-01
0.700000,2.281809e+00,1.439678e+02,2.865878e+01,8.135316e-01,1.864115e+00
0.710000,1.968574e+00,1.443684e+02,2.870656e+01,8.222449e-01,3.478376e+00
0.720000,1.601211e+00,1.460770e+02,2.890947e+01,8.288658e-01,4.078160e+00
0.730000,1.435877e+00,1.492950e+02,2.928366e+01,8.284357e-01,3.398875e+00
0.740000,1.444460e+00,1.528974e+02,2.969639e+01,8.353362e-01,2.378328e+00
0.750000,1.633614e+00,1.558800e+02,3.003435e+01,8.379213e-01,2.123542e+00
0.760000,2.000008e+00,1.568980e+02,3.014785e+01,8.403232e-01,2.288226e+00
0.770000,2.711104e+00,1.558564e+02,3.003151e+01,8.317155e-01,1.827799e+00
0.780000,3.576895e+00,1.536442e+02,2.978276e+01,8.328099e-01,1.747805e+00
0.790000,4.235486e+00,1.511346e+02,2.949884e+01,8.399366e-01,2.787484e+00
0.800000,4.507751e+00,1.494152e+02,2.930151e+01,8.520524e-01,4.614825e+00
0.810000,4.677647e+00,1.482371e+02,2.916453e+01,8.558464e-01,5.699019e+00
0.820000,4.820972e+00,1.470350e+02,2.902341e+01,8.549612e-01,5.922258e+00
0.830000,4.830039e+00,1.457443e+02,2.887073e+01,8.538203e-01,6.074282e+00
0.840000,4.500720e+00,1.444289e+02,2.871384e+01,8.516521e-01,5.996128e+00
0.850000,4.127477e+00,1.431151e+02,2.855556e+01,8.530021e-01,5.592786e+00
0.860000,3.857221e+00,1.419398e+02,2.841293e+01,8.460595e-01,4.876176e+00
