frameTime,loudness_sma,F0final_sma,F0finalLog_sma,voicingFinalUnclipped_sma,HarmonicsToNoiseRatioACFLogdB_sma
0.000000,1.963677e-01,0,0,6.812831e-01,0
0.010000,1.904327e-01,0,0,0,0
0.020000,1.798717e-01,0,0,0,-6.659681e+00
0.030000,1.704596e-01,0,0,0,-6.921008e+00
0.040000,1.634581e-01,7.164461e+01,1.657673e+01,7.171502e-01,-6.441529e+00
0.050000,1.608959e-01,7.102010e+01,1.642394e+01,7.187980e-01,-4.970084e+00
0.060000,1.565632e-01,7.046911e+01,1.628986e+01,7.254658e-01,-4.140022e+00
0.070000,1.545771e-01,0,0,0,-5.818252e+00
0.080000,1.484137e-01,0,0,0,-7.538351e+00
0.090000,1.469951e-01,0,0,0,-8.182562e+00
0.100000,1.449198e-01,5.834944e+01,1.302170e+01,7.401819e-01,-7.839535e+00
0.110000,1.470334e-01,5.834944e+01,1.302170e+01,7.165520e-01,-7.715068e+00
0.120000,1.565874e-01,0,0,6.963978e-01,0
0.130000,1.618603e-01,0,0,6.688680e-01,0
0.140000,1.654837e-01,0,0,6.964470e-01,0
0.150000,1.549171e-01,0,0,6.736137e-01,0
0.160000,1.483463e-01,0,0,7.221112e-01,0
0.170000,1.495204e-01,4.297239e+02,4.759000e+01,7.142215e-01,1.081228e+00
0.180000,2.761633e-01,4.324331e+02,4.769841e+01,7.511809e-01,5.608398e-01
0.190000,5.677120e-01,3.780832e+02,4.490900e+01,7.181590e-01,-2.367252e+00
0.200000,7.786353e-01,2.754576e+02,3.777955e+01,7.353339e-01,-3.539562e+00
0.210000,1.247423e+00,1.715191e+02,3.059313e+01,7.576914e-01,-3.282895e+00
0.220000,1.922780e+00,1.260733e+02,2.636110e+01,7.856449e-01,-1.073364e+00
0.230000,2.877781e+00,1.276655e+02,2.657552e+01,7.916269e-01,-9.044326e-01
0.240000,3.655782e+00,1.297896e+02,2.686015e+01,8.048941e-01,-4.511263e-01
0.250000,4.070448e+00,1.323790e+02,2.720539e+01,8.239872e-01,1.655811e+00
0.260000,4.297175e+00,1.332332e+02,2.731722e+01,8.370318e-01,3.067325e+00
0.270000,4.263769e+00,1.329363e+02,2.727827e+01,8.296443e-01,2.427372e+00
0.280000,4.243534e+00,1.310744e+02,2.703214e+01,8.189173e-01,5.827852e-01
0.290000,4.143471e+00,1.286945e+02,2.671501e+01,8.026727e-01,-1.477916e+00
0.300000,3.894818e+00,1.236381e+02,2.600779e+01,7.826931e-01,-2.683434e+00
0.310000,3.407487e+00,1.196030e+02,2.543532e+01,7.586430e-01,-3.449229e+00
0.320000,2.892684e+00,1.160091e+02,2.492076e+01,7.293972e-01,-3.384772e+00
0.330000,2.455423e+00,1.155706e+02,2.485512e+01,7.215840e-01,-2.999675e+00
0.340000,2.277219e+00,1.154866e+02,2.484259e+01,7.197654e-01,-2.493528e+00
0.350000,2.093297e+00,1.160693e+02,2.492920e+01,7.317028e-01,-1.498949e+00
0.360000,2.008220e+00,1.171395e+02,2.508805e+01,7.338500e-01,-1.226984e+00
0.370000,1.747143e+00,1.205992e+02,2.558330e+01,7.234299e-01,-2.028794e+00
0.380000,1.486550e+00,1.241938e+02,2.609064e+01,7.195160e-01,-3.270678e+00
0.390000,1.297194e+00,1.269550e+02,2.648139e+01,7.241566e-01,-2.940383e+00
0.400000,1.146304e+00,1.268972e+02,2.647344e+01,7.369392e-01,-2.006209e+00
0.410000,1.027577e+00,1.262783e+02,2.638920e+01,7.198456e-01,-9.403341e-01
0.420000,8.094649e-01,0,0,6.976491e-01,0
0.430000,6.519515e-01,0,0,6.874885e-01,0
0.440000,5.698453e-01,0,0,6.940587e-01,0
0.450000,5.195127e-01,0,0,7.053459e-01,0
0.460000,4.690734e-01,8.782490e+01,2.010225e+01,7.127714e-01,-3.990897e+00
0.470000,3.960229e-01,8.807700e+01,2.015178e+01,7.176968e-01,-4.774326e+00
0.480000,3.493817e-01,8.837229e+01,2.020990e+01,7.019505e-01,-5.720984e+00
0.490000,3.235196e-01,0,0,6.814349e-01,0
0.500000,2.963205e-01,0,0,6.714706e-01,0
0.510000,2.707700e-01,0,0,6.869934e-01,0
0.520000,2.569518e-01,5.486863e+01,1.195139e+01,7.044278e-01,-4.760549e+00
0.530000,2.699575e-01,5.541693e+01,1.212426e+01,7.231268e-01,-4.235303e+00
0.540000,2.708630e-01,5.654469e+01,1.247950e+01,7.258713e-01,-4.481635e+00
0.550000,2.740858e-01,5.512687e+01,1.202743e+01,7.261376e-01,-6.788591e+00
0.560000,2.558300e-01,5.443353e+01,1.180615e+01,6.913962e-01,-8.590479e+00
0.570000,2.425391e-01,0,0,6.663003e-01,0
0.580000,2.273007e-01,0,0,6.649806e-01,0
0.590000,2.205959e-01,5.438004e+01,1.179986e+01,7.023902e-01,-5.428409e+00
0.600000,2.183264e-01,5.575039e+01,1.222171e+01,7.253632e-01,-5.668461e+00
0.610000,2.191426e-01,5.766119e+01,1.281196e+01,7.285893e-01,-4.910464e+00
0.620000,2.284822e-01,5.887777e+01,1.317929e+01,7.187960e-01,-5.435079e+00
0.630000,2.335546e-01,5.907111e+01,1.323622e+01,7.072487e-01,-5.078336e+00
0.640000,2.469389e-01,0,0,6.943922e-01,0
0.650000,2.381656e-01,0,0,6.738729e-01,0
0.660000,2.295007e-01,0,0,6.758712e-01,0
0.670000,2.113352e-01,0,0,6.683233e-01,0
0.680000,2.049970e-01,0,0,0,0
0.690000,1.982390e-01,0,0,0,0
0.700000,1.961203e-01,7.479727e+01,1.732241e+01,7.274258e-01,-3.862334e+00
0.710000,1.978356e-01,7.450021e+01,1.725332e+01,7.224318e-01,-3.959745e+00
0.720000,1.991771e-01,6.746451e+01,1.535170e+01,7.202377e-01,-4.882421e+00
0.730000,1.943380e-01,6.543455e+01,1.485895e+01,7.100016e-01,-6.408499e+00
0.740000,1.860990e-01,6.312538e+01,1.429098e+01,7.147771e-01,-6.626810e+00
0.750000,1.977025e-01,6.718329e+01,1.546265e+01,7.244304e-01,-6.427410e+00
0.760000,1.966602e-01,6.562099e+01,1.505252e+01,7.139438e-01,-7.295963e+00
0.770000,1.998874e-01,6.435463e+01,1.471555e+01,7.177704e-01,-7.720812e+00
0.780000,1.884548e-01,6.336382e+01,1.445065e+01,7.219608e-01,-6.967027e+00
0.790000,1.884173e-01,5.973489e+01,1.336782e+01,7.409970e-01,-5.518663e+00
0.800000,1.815655e-01,5.615810e+01,1.229367e+01,7.386606e-01,-5.726609e+00
0.810000,1.799898e-01,5.703804e+01,1.252952e+01,7.268374e-01,-5.400937e+00
0.820000,1.998755e-01,6.150565e+01,1.383613e+01,7.336760e-01,-3.738337e+00
0.830000,2.068381e-01,6.608545e+01,1.517878e+01,7.385495e-01,-2.062424e+00
0.840000,2.019856e-01,6.611628e+01,1.518687e+01,7.378783e-01,-2.688943e+00
0.850000,1.834885e-01,6.227838e+01,1.408333e+01,7.246179e-01,-4.052892e+00
0.860000,2.229666e-01,5.890985e+01,1.312726e+01,7.142510e-01,-4.806524e+00
0.870000,2.195868e-01,5.535911e+01,1.211119e+01,6.736341e-01,-4.559733e+00
0.880000,2.077998e-01,0,0,6.615595e-01,0
0.890000,1.525755e-01,0,0,6.518326e-01,0
0.900000,3.626761e-01,0,0,6.757128e-01,0
0.910000,5.342072e-01,0,0,6.672092e-01,0
0.920000,8.342713e-01,0,0,6.741961e-01,0
0.930000,9.757280e-01,0,0,6.897810e-01,0
0.940000,1.160095e+00,7.510475e+01,1.739364e+01,7.133695e-01,-4.626037e+00
0.950000,1.146684e+00,7.446784e+01,1.724494e+01,7.188944e-01,-4.246919e+00
0.960000,9.221215e-01,6.884370e+01,1.577358e+01,7.231416e-01,-4.927348e+00
0.970000,6.318581e-01,6.241835e+01,1.406557e+01,7.369482e-01,-4.105803e+00
0.980000,3.853666e-01,5.626715e+01,1.238910e+01,7.442753e-01,-3.666765e+00
0.990000,2.866770e-01,5.758199e+01,1.276818e+01,7.520111e-01,-2.214730e+00
1.000000,2.488377e-01,6.052343e+01,1.361312e+01,7.422941e-01,-2.649661e+00
1.010000,2.371472e-01,6.341493e+01,1.446063e+01,6.947095e-01,-2.888706e+00
1.020000,2.357470e-01,0,0,6.677736e-01,0
1.030000,2.439790e-01,0,0,0,0
1.040000,5.209070e-01,0,0,0,0
1.050000,8.155050e-01,0,0,0,0
1.060000,1.182800e+00,0,0,6.326963e-01,0
1.070000,1.286068e+00,0,0,6.708853e-01,0
1.080000,1.400110e+00,1.550422e+02,2.994189e+01,7.297115e-01,-1.622391e-02
1.090000,1.626868e+00,1.567865e+02,3.013345e+01,7.788193e-01,8.715138e-01
1.100000,2.154898e+00,1.592219e+02,3.039925e+01,8.052265e-01,2.596055e+00
1.110000,2.830278e+00,1.631152e+02,3.081828e+01,8.225086e-01,2.815953e+00
1.120000,3.618139e+00,1.658037e+02,3.110160e+01,8.387430e-01,3.514624e+00
1.130000,4.491048e+00,1.680913e+02,3.134059e+01,8.474298e-01,4.159218e+00
1.140000,5.182880e+00,1.689718e+02,3.143128e+01,8.441541e-01,4.427701e+00
1.150000,5.097918e+00,1.683187e+02,3.136372e+01,8.286751e-01,3.505730e+00
1.160000,3.913612e+00,1.679158e+02,3.132235e+01,7.945604e-01,2.656979e+00
1.170000,2.453705e+00,1.671432e+02,3.124284e+01,7.647278e-01,2.175361e+00
1.180000,1.386630e+00,1.675242e+02,3.128233e+01,7.213810e-01,2.274498e+00
1.190000,9.542455e-01,0,0,7.176633e-01,0
1.200000,7.928828e-01,2.135692e+02,3.548610e+01,7.347450e-01,3.577234e+00
1.210000,7.563353e-01,2.141364e+02,3.553199e+01,7.897335e-01,5.168437e+00
1.220000,9.764128e-01,2.147933e+02,3.558469e+01,8.286045e-01,8.138022e+00
1.230000,1.309514e+00,2.163802e+02,3.571266e+01,8.515732e-01,9.683475e+00
1.240000,1.714001e+00,2.168537e+02,3.575061e+01,8.600404e-01,9.564982e+00
1.250000,2.051116e+00,2.166696e+02,3.573589e+01,8.665577e-01,8.751454e+00
1.260000,2.833079e+00,2.161037e+02,3.569059e+01,8.702729e-01,7.802208e+00
1.270000,4.034887e+00,2.150827e+02,3.560843e+01,8.699002e-01,6.699476e+00
1.280000,4.945009e+00,2.135198e+02,3.548193e+01,8.431635e-01,4.445595e+00
1.290000,4.923031e+00,2.066282e+02,3.489955e+01,8.009896e-01,1.241600e+00
1.300000,3.809479e+00,2.089027e+02,3.508100e+01,7.261584e-01,-1.431242e+00
1.310000,2.561096e+00,2.117124e+02,3.530647e+01,7.164780e-01,-2.439769e+00
1.320000,1.568031e+00,2.193215e+02,3.594622e+01,7.323310e-01,-2.277146e+00
1.330000,1.148290e+00,2.183884e+02,3.587248e+01,7.808330e-01,-1.857060e+00
1.340000,1.283196e+00,2.176086e+02,3.581078e+01,7.708114e-01,-2.154786e+00
1.350000,1.358407e+00,2.135101e+02,3.547502e+01,7.400730e-01,-2.028228e+00
1.360000,1.470418e+00,2.059171e+02,3.483707e+01,7.506084e-01,2.307269e-01
1.370000,1.326619e+00,1.980002e+02,3.417023e+01,7.875358e-01,3.503002e+00
1.380000,1.451386e+00,1.934635e+02,3.377426e+01,8.408042e-01,5.616276e+00
1.390000,1.763606e+00,1.920451e+02,3.364686e+01,8.532879e-01,4.996900e+00
1.400000,2.574826e+00,1.889785e+02,3.336634e+01,8.404653e-01,2.489846e+00
1.410000,3.626363e+00,1.808829e+02,3.258426e+01,7.896197e-01,-2.666594e-01
1.420000,4.264964e+00,1.686624e+02,3.135162e+01,7.692337e-01,-1.361799e+00
1.430000,4.258405e+00,1.571438e+02,3.015622e+01,7.664931e-01,-6.599717e-01
1.440000,3.970379e+00,1.501154e+02,2.937902e+01,8.009347e-01,1.006040e+00
1.450000,3.682148e+00,1.459452e+02,2.888993e+01,8.028829e-01,1.604446e+00
1.460000,3.415123e+00,1.418163e+02,2.839303e+01,8.065196e-01,2.008644e+00
1.470000,2.966614e+00,1.384364e+02,2.797840e+01,8.151455e-01,3.175856e+00
1.480000,2.633878e+00,1.365978e+02,2.774886e+01,8.254020e-01,4.920783e+00
1.490000,2.403374e+00,1.363902e+02,2.772270e+01,8.296106e-01,5.566354e+00
1.500000,2.280874e+00,1.374049e+02,2.785034e+01,8.216451e-01,4.580239e+00
1.510000,2.331283e+00,1.395817e+02,2.812113e+01,8.138950e-01,2.822272e+00
1.520000,2.447862e+00,1.433105e+02,2.857368e+01,8.099435e-01,2.337079e+00
