frameTime,loudness_sma,F0final_sma,F0finalLog_sma,voicingFinalUnclipped_sma,HarmonicsToNoiseRatioACFLogdB_sma
0.000000,3.112548e-01,5.422955e+01,1.175577e+01,7.143936e-01,-1.183477e+01
0.010000,3.078705e-01,5.422714e+01,1.175500e+01,7.062652e-01,-1.104835e+01
0.020000,3.229757e-01,0,0,7.017164e-01,0
0.030000,4.052985e-01,0,0,7.044361e-01,0
0.040000,5.766909e-01,2.233077e+02,3.625747e+01,7.437822e-01,-1.501482e+00
0.050000,8.513677e-01,2.243842e+02,3.634063e+01,7.926750e-01,8.958866e-01
0.060000,1.064196e+00,2.265204e+02,3.650555e+01,8.279788e-01,4.380901e+00
0.070000,1.200572e+00,2.275338e+02,3.658281e+01,8.283708e-01,4.920177e+00
0.080000,1.151446e+00,2.286570e+02,3.666801e+01,7.925230e-01,2.292452e+00
0.090000,9.570774e-01,2.292534e+02,3.671320e+01,7.593369e-01,5.550066e-01
0.100000,6.954539e-01,0,0,7.282793e-01,0
0.110000,5.019904e-01,0,0,7.116215e-01,0
0.120000,4.239710e-01,0,0,6.881836e-01,0
0.130000,4.265760e-01,0,0,6.688150e-01,0
0.140000,4.838346e-01,0,0,6.689737e-01,0
0.150000,6.355783e-01,0,0,6.727467e-01,0
0.160000,7.377488e-01,0,0,6.950979e-01,0
0.170000,7.607970e-01,0,0,7.267944e-01,0
0.180000,7.411196e-01,2.827429e+02,4.034384e+01,7.853257e-01,4.447699e+00
0.190000,8.604707e-01,2.822691e+02,4.031476e+01,8.371037e-01,5.725072e+00
0.200000,1.099050e+00,2.816625e+02,4.027748e+01,8.759505e-01,7.811320e+00
0.210000,1.458328e+00,2.815858e+02,4.027279e+01,8.806164e-01,7.821065e+00
0.220000,1.766217e+00,2.849445e+02,4.047586e+01,8.693826e-01,6.401622e+00
0.230000,1.929165e+00,2.921379e+02,4.090313e+01,8.397153e-01,4.313167e+00
0.240000,1.819560e+00,3.004365e+02,4.139031e+01,8.016269e-01,1.510141e+00
0.250000,1.636234e+00,3.049559e+02,4.165256e+01,7.506774e-01,2.544672e-01
0.260000,1.491844e+00,0,0,7.123888e-01,0
0.270000,1.536660e+00,0,0,6.690022e-01,0
0.280000,1.556594e+00,0,0,6.943536e-01,0
0.290000,1.521586e+00,4.435943e+02,4.814081e+01,7.339090e-01,3.855257e+00
0.300000,1.336167e+00,4.447603e+02,4.818615e+01,7.968604e-01,4.509573e+00
0.310000,1.143954e+00,4.464097e+02,4.825030e+01,7.990727e-01,5.452477e+00
0.320000,9.580890e-01,4.475389e+02,4.829411e+01,7.646785e-01,4.272348e+00
0.330000,8.446585e-01,4.477621e+02,4.830275e+01,7.303286e-01,3.499419e+00
0.340000,7.460421e-01,0,0,7.059732e-01,0
0.350000,6.800167e-01,0,0,7.071383e-01,0
0.360000,6.392495e-01,0,0,6.981940e-01,0
0.370000,6.906837e-01,0,0,6.929986e-01,0
0.380000,6.742982e-01,0,0,6.956813e-01,0
0.390000,6.104882e-01,0,0,7.001958e-01,0
0.400000,4.787161e-01,0,0,0,0
0.410000,4.493564e-01,0,0,0,0
0.420000,4.058485e-01,6.757895e+01,1.556557e+01,7.122495e-01,-6.344167e+00
0.430000,3.987291e-01,6.748737e+01,1.554210e+01,7.127516e-01,-6.698618e+00
0.440000,3.749833e-01,6.730419e+01,1.549518e+01,7.137556e-01,-7.407522e+00
