frameTime,loudness_sma,F0final_sma,F0finalLog_sma,voicingFinalUnclipped_sma,HarmonicsToNoiseRatioACFLogdB_sma
0.000000,1.739884e+00,2.706400e+02,3.938208e+01,7.717972e-01,-3.143040e-01
0.010000,1.741623e+00,2.981749e+02,4.108693e+01,7.928748e-01,2.316998e+00
0.020000,1.719369e+00,3.242561e+02,4.271330e+01,8.133073e-01,4.816678e+00
0.030000,1.747609e+00,3.148346e+02,4.219860e+01,8.200634e-01,4.822335e+00
0.040000,1.808049e+00,3.069296e+02,4.175846e+01,8.119667e-01,3.098470e+00
0.050000,1.815396e+00,2.957251e+02,4.111502e+01,7.959528e-01,1.128140e+00
0.060000,1.788727e+00,2.853761e+02,4.049112e+01,7.973914e-01,1.372504e+00
0.070000,1.801321e+00,2.745609e+02,3.982880e+01,8.042958e-01,3.021658e+00
0.080000,1.852998e+00,2.668231e+02,3.933846e+01,7.984691e-01,4.281248e+00
0.090000,1.741232e+00,2.566795e+02,3.865359e+01,7.869452e-01,3.621191e+00
0.100000,1.511406e+00,2.471884e+02,3.800227e+01,7.879453e-01,2.530337e+00
0.110000,1.324725e+00,2.383607e+02,3.738672e+01,8.028156e-01,1.738573e+00
0.120000,1.265461e+00,2.356915e+02,3.719213e+01,7.865200e-01,8.600011e-01
0.130000,1.186996e+00,2.343816e+02,3.709614e+01,7.525377e-01,1.723295e-01
0.140000,1.077948e+00,0,0,7.121614e-01,0
0.150000,9.595227e-01,0,0,6.988683e-01,0
0.160000,8.968321e-01,0,0,6.801680e-01,0
0.170000,8.782586e-01,0,0,6.915705e-01,0
0.180000,8.557956e-01,0,0,7.085597e-01,0
0.190000,8.327653e-01,0,0,7.217617e-01,0
0.200000,7.265224e-01,0,0,7.210248e-01,0
0.210000,6.469869e-01,0,0,7.107988e-01,0
0.220000,5.745575e-01,0,0,7.037932e-01,0
0.230000,5.837022e-01,0,0,6.966789e-01,0
0.240000,6.153712e-01,0,0,6.892490e-01,0
0.250000,6.948806e-01,0,0,7.088785e-01,0
0.260000,7.700550e-01,1.788858e+02,3.240506e+01,7.290066e-01,1.382781e+00
0.270000,8.893892e-01,1.732965e+02,3.184153e+01,7.514914e-01,4.125219e-01
0.280000,1.092901e+00,1.648951e+02,3.100081e+01,7.766525e-01,6.737938e-01
0.290000,1.313883e+00,1.605660e+02,3.054736e+01,8.055231e-01,1.947195e+00
0.300000,1.484668e+00,1.591867e+02,3.039816e+01,8.373812e-01,4.057758e+00
0.310000,1.523055e+00,1.580355e+02,3.027279e+01,8.429446e-01,4.237552e+00
0.320000,1.561589e+00,1.572639e+02,3.018809e+01,8.366876e-01,2.769493e+00
0.330000,1.617772e+00,1.563905e+02,3.009157e+01,8.171611e-01,2.861093e-01
0.340000,1.651619e+00,1.553486e+02,2.997571e+01,7.880266e-01,-3.360585e+00
0.350000,1.599191e+00,1.546135e+02,2.989385e+01,7.499812e-01,-6.060493e+00
0.360000,1.410098e+00,1.489337e+02,2.922344e+01,7.242991e-01,-5.321095e+00
0.370000,1.216857e+00,1.543873e+02,2.980564e+01,7.094896e-01,-3.213176e+00
0.380000,1.027153e+00,1.595287e+02,3.035528e+01,7.433297e-01,6.485868e-02
0.390000,9.395539e-01,1.697414e+02,3.150990e+01,7.854331e-01,1.999708e+00
0.400000,9.933894e-01,1.691962e+02,3.145426e+01,8.391185e-01,4.969477e+00
0.410000,1.213733e+00,1.689600e+02,3.143014e+01,8.579609e-01,6.926879e+00
0.420000,1.516561e+00,1.689359e+02,3.142767e+01,8.700237e-01,7.823753e+00
0.430000,1.767191e+00,1.687623e+02,3.140984e+01,8.733637e-01,8.414552e+00
0.440000,1.969211e+00,1.685095e+02,3.138389e+01,8.778595e-01,8.744437e+00
0.450000,2.114198e+00,1.685610e+02,3.138917e+01,8.807318e-01,9.167206e+00
0.460000,2.193503e+00,1.877879e+02,3.308953e+01,8.637114e-01,7.430415e+00
