frameTime,loudness_sma,F0final_sma,F0finalLog_sma,voicingFinalUnclipped_sma,HarmonicsToNoiseRatioACFLogdB_sma
0.000000,2.165025e+00,1.262093e+02,2.637866e+01,7.819815e-01,2.160868e+00
0.010000,2.780710e+00,1.288971e+02,2.673886e+01,7.787116e-01,2.439303e+00
0.020000,3.462704e+00,1.351256e+02,2.754162e+01,7.702088e-01,2.213240e+00
0.030000,3.858936e+00,1.456608e+02,2.881300e+01,7.694426e-01,1.738281e+00
0.040000,3.647699e+00,1.589247e+02,3.032084e+01,7.776964e-01,2.082301e+00
0.050000,3.218341e+00,1.709366e+02,3.161064e+01,7.946879e-01,3.331360e+00
0.060000,2.680580e+00,1.810989e+02,3.261805e+01,8.034322e-01,4.725380e+00
0.070000,2.228873e+00,1.882946e+02,3.329644e+01,7.783287e-01,4.314078e+00
0.080000,1.840598e+00,2.033018e+02,3.458522e+01,7.472746e-01,3.024749e+00
0.090000,1.493291e+00,2.154828e+02,3.559877e+01,7.434461e-01,3.299283e+00
0.100000,1.289659e+00,2.261923e+02,3.648042e+01,7.777494e-01,5.532224e+00
0.110000,1.143706e+00,2.260394e+02,3.646865e+01,8.115602e-01,7.989568e+00
0.120000,1.095126e+00,2.223138e+02,3.617710e+01,7.971511e-01,7.521137e+00
0.130000,1.027045e+00,1.664312e+02,2.841914e+01,7.640707e-01,2.522140e+00
0.140000,9.446223e-01,1.134002e+02,2.130118e+01,7.432068e-01,-1.311385e+00
0.150000,8.850195e-01,6.310299e+01,1.436158e+01,7.449622e-01,-3.262625e+00
0.160000,8.557758e-01,6.505771e+01,1.490733e+01,7.579734e-01,-1.745821e+00
0.170000,8.658870e-01,6.546609e+01,1.501446e+01,7.503399e-01,-2.533796e+00
0.180000,8.710673e-01,6.428632e+01,1.469033e+01,7.415142e-01,-3.854735e+00
0.190000,8.444096e-01,6.202476e+01,1.405401e+01,7.264114e-01,-5.177037e+00
0.200000,8.293753e-01,5.944212e+01,1.334045e+01,7.270627e-01,-4.781416e+00
0.210000,8.363571e-01,5.911860e+01,1.324829e+01,7.300245e-01,-3.921273e+00
0.220000,8.825799e-01,6.033913e+01,1.360039e+01,7.388776e-01,-3.516815e+00
0.230000,8.671197e-01,6.209497e+01,1.409497e+01,7.391559e-01,-5.264909e+00
0.240000,7.990977e-01,6.475494e+01,1.481229e+01,7.303136e-01,-5.805849e+00
0.250000,6.606805e-01,6.539402e+01,1.498842e+01,7.240491e-01,-6.894301e+00
0.260000,5.393230e-01,6.528049e+01,1.495769e+01,7.197475e-01,-5.631159e+00
0.270000,4.306968e-01,5.998565e+01,1.342936e+01,7.142016e-01,-6.822604e+00
0.280000,3.527700e-01,5.779738e+01,1.280253e+01,7.030146e-01,-7.322329e+00
0.290000,3.139309e-01,5.637748e+01,1.240372e+01,7.050009e-01,-7.137906e+00
0.300000,2.899178e-01,5.835629e+01,1.302320e+01,7.022462e-01,-7.852174e+00
0.310000,2.723519e-01,5.982469e+01,1.345125e+01,7.108126e-01,-7.687477e+00
0.320000,2.625162e-01,6.066750e+01,1.369128e+01,7.120557e-01,-7.970879e+00
0.330000,2.435364e-01,6.184009e+01,1.402922e+01,6.831766e-01,-6.951930e+00
0.340000,2.327354e-01,0,0,6.590207e-01,0
0.350000,2.117911e-01,0,0,6.595121e-01,0
0.360000,3.509072e-01,0,0,7.005875e-01,0
0.370000,8.180386e-01,0,0,7.091465e-01,0
0.380000,1.216433e+00,0,0,6.870725e-01,0
0.390000,1.256920e+00,0,0,6.643862e-01,0
0.400000,9.564434e-01,0,0,6.520333e-01,0
0.410000,6.552996e-01,0,0,6.329347e-01,0
0.420000,5.331501e-01,0,0,6.190285e-01,0
0.430000,4.140653e-01,0,0,0,0
0.440000,3.722596e-01,0,0,5.709267e-01,0
0.450000,3.726507e-01,0,0,5.719472e-01,0
0.460000,3.669941e-01,0,0,5.823042e-01,0
0.470000,4.414186e-01,0,0,6.129099e-01,0
0.480000,4.602147e-01,0,0,6.523625e-01,0
0.490000,4.611753e-01,0,0,6.778805e-01,0
0.500000,3.780985e-01,0,0,6.898455e-01,0
0.510000,3.439767e-01,0,0,6.671353e-01,0
0.520000,3.507181e-01,0,0,6.213323e-01,0
0.530000,3.680000e-01,0,0,5.789135e-01,0
0.540000,3.949666e-01,0,0,5.648523e-01,0
0.550000,4.202698e-01,0,0,5.682594e-01,0
0.560000,4.284011e-01,0,0,5.902985e-01,0
0.570000,4.238436e-01,0,0,6.019288e-01,0
0.580000,4.392576e-01,0,0,6.141182e-01,0
0.590000,4.509305e-01,0,0,5.869994e-01,0
0.600000,4.511878e-01,0,0,5.651590e-01,0
0.610000,4.171025e-01,0,0,5.535084e-01,0
0.620000,3.915368e-01,0,0,5.767583e-01,0
0.630000,3.700186e-01,0,0,5.845806e-01,0
0.640000,3.570230e-01,0,0,5.968382e-01,0
0.650000,3.420300e-01,0,0,5.982158e-01,0
0.660000,3.264415e-01,0,0,6.094440e-01,0
0.670000,3.036936e-01,0,0,6.209829e-01,0
0.680000,2.757930e-01,0,0,6.350656e-01,0
0.690000,2.523675e-01,0,0,6.509518e-01,0
0.700000,2.296961e-01,0,0,6.580979e-01,0
0.710000,2.139846e-01,0,0,6.510214e-01,0
0.720000,2.002401e-01,0,0,6.042225e-01,0
0.730000,2.079316e-01,0,0,5.769314e-01,0
0.740000,1.988460e-01,0,0,0,0
0.750000,2.301143e-01,0,0,0,0
0.760000,5.592961e-01,0,0,0,0
0.770000,9.741540e-01,0,0,6.099595e-01,0
0.780000,1.353202e+00,0,0,6.557149e-01,0
0.790000,1.371659e+00,2.201953e+02,3.601532e+01,7.425740e-01,-6.710505e-01
0.800000,1.653826e+00,2.201792e+02,3.601407e+01,8.181121e-01,1.495903e+00
0.810000,2.769189e+00,2.202868e+02,3.602250e+01,8.673473e-01,5.414207e+00
0.820000,4.005281e+00,2.210120e+02,3.607936e+01,8.894574e-01,8.661288e+00
0.830000,5.148919e+00,2.218827e+02,3.614743e+01,9.005701e-01,1.008840e+01
0.840000,5.356277e+00,2.225375e+02,3.619850e+01,9.028847e-01,1.011859e+01
0.850000,5.461637e+00,2.226371e+02,3.620627e+01,9.014385e-01,9.788907e+00
0.860000,5.299748e+00,2.218565e+02,3.614528e+01,8.961528e-01,9.151305e+00
0.870000,5.194788e+00,2.194945e+02,3.595890e+01,8.857962e-01,8.061790e+00
0.880000,4.901342e+00,2.161192e+02,3.568972e+01,8.631491e-01,6.414215e+00
0.890000,4.493003e+00,2.106654e+02,3.524463e+01,8.311176e-01,5.006857e+00
0.900000,3.859907e+00,2.049892e+02,3.477049e+01,8.173719e-01,5.271189e+00
0.910000,3.146688e+00,1.996033e+02,3.431312e+01,8.260148e-01,6.887351e+00
0.920000,2.451478e+00,1.953146e+02,3.393728e+01,8.473616e-01,8.797081e+00
0.930000,1.962716e+00,1.915201e+02,3.359710e+01,8.550632e-01,9.478385e+00
0.940000,1.738346e+00,1.871166e+02,3.319421e+01,8.521078e-01,9.298221e+00
0.950000,1.604410e+00,1.824710e+02,3.275742e+01,8.430662e-01,8.544103e+00
0.960000,1.481192e+00,1.765235e+02,3.218027e+01,8.261245e-01,6.848122e+00
0.970000,1.318908e+00,1.706543e+02,3.159542e+01,7.982727e-01,2.949666e+00
0.980000,1.319672e+00,1.673551e+02,3.126331e+01,7.457328e-01,7.029399e-01
0.990000,1.650519e+00,0,0,6.672733e-01,0
1.000000,2.056328e+00,0,0,6.193314e-01,0
1.010000,2.168722e+00,0,0,0,0
1.020000,1.948342e+00,0,0,0,0
1.030000,1.708423e+00,0,0,0,0
1.040000,1.622228e+00,0,0,0,0
1.050000,1.610276e+00,0,0,0,0
1.060000,1.586293e+00,0,0,0,0
1.070000,1.535979e+00,0,0,0,0
1.080000,1.432939e+00,0,0,6.181509e-01,0
1.090000,1.369831e+00,0,0,6.671399e-01,0
1.100000,1.450659e+00,1.586947e+02,3.034491e+01,7.492654e-01,-1.401349e-01
1.110000,1.614420e+00,1.589786e+02,3.037582e+01,7.960153e-01,4.548116e-01
1.120000,1.745060e+00,1.604805e+02,3.053792e+01,8.138773e-01,1.336853e+00
1.130000,1.869316e+00,1.627436e+02,3.077889e+01,8.211865e-01,1.599089e+00
1.140000,1.879117e+00,1.650306e+02,3.102186e+01,8.242812e-01,2.103061e+00
1.150000,1.982357e+00,1.666571e+02,3.119242e+01,8.249578e-01,2.594181e+00
1.160000,1.965732e+00,1.694223e+02,3.147381e+01,8.075812e-01,2.229489e+00
1.170000,1.988864e+00,1.451441e+02,2.815155e+01,7.801136e-01,6.546537e-01
1.180000,1.967404e+00,1.207222e+02,2.483352e+01,7.661907e-01,-2.538556e-02
1.190000,2.046106e+00,9.437506e+01,2.134722e+01,7.724574e-01,-6.344370e-02
1.200000,2.089061e+00,9.531000e+01,2.151765e+01,7.865782e-01,6.161856e-01
1.210000,2.149821e+00,9.604675e+01,2.165137e+01,7.916639e-01,6.877027e-01
1.220000,2.234542e+00,9.616564e+01,2.167294e+01,7.885587e-01,7.758368e-01
1.230000,2.433684e+00,9.499594e+01,2.145890e+01,7.828782e-01,1.450258e-01
1.240000,2.623919e+00,9.270347e+01,2.103221e+01,7.741584e-01,-5.633113e-01
1.250000,2.654075e+00,9.017624e+01,2.055552e+01,7.740374e-01,-3.339677e-01
1.260000,2.492988e+00,1.179518e+02,2.425118e+01,7.886956e-01,1.700033e+00
1.270000,2.285237e+00,1.471841e+02,2.818905e+01,8.085046e-01,4.152974e+00
1.280000,2.151820e+00,1.777550e+02,3.230803e+01,8.234358e-01,5.725339e+00
1.290000,2.109565e+00,1.800466e+02,3.252892e+01,8.232729e-01,6.194962e+00
1.300000,2.048582e+00,1.827431e+02,3.278637e+01,8.100289e-01,5.268035e+00
1.310000,1.913431e+00,1.842915e+02,3.293361e+01,7.746005e-01,2.789587e+00
1.320000,1.910124e+00,1.849026e+02,3.299108e+01,7.175441e-01,1.139660e+00
1.330000,1.972381e+00,0,0,6.421117e-01,0
1.340000,2.182272e+00,0,0,5.902833e-01,0
1.350000,2.267283e+00,0,0,5.716491e-01,0
1.360000,2.203951e+00,0,0,5.767431e-01,0
1.370000,1.992992e+00,0,0,0,0
1.380000,1.819379e+00,0,0,0,0
1.390000,1.701237e+00,0,0,0,0
1.400000,1.588707e+00,0,0,0,0
1.410000,1.420064e+00,0,0,0,0
1.420000,1.245642e+00,0,0,0,0
1.430000,1.122166e+00,0,0,0,0
1.440000,1.100158e+00,0,0,6.261131e-01,0
1.450000,1.205331e+00,0,0,6.843814e-01,0
1.460000,1.466358e+00,2.264559e+02,3.650025e+01,7.615626e-01,4.796627e+00
1.470000,1.688319e+00,2.278831e+02,3.660850e+01,8.411238e-01,5.969992e+00
1.480000,2.409241e+00,2.302042e+02,3.678455e+01,8.659825e-01,8.206315e+00
1.490000,3.410402e+00,2.316140e+02,3.689055e+01,8.755726e-01,9.106662e+00
1.500000,4.375049e+00,2.323980e+02,3.694908e+01,8.637688e-01,7.911426e+00
1.510000,4.706340e+00,2.336500e+02,3.704185e+01,8.145512e-01,4.781405e+00
1.520000,4.202401e+00,2.309377e+02,3.683613e+01,7.581360e-01,2.469483e+00
1.530000,3.485954e+00,2.260130e+02,3.645826e+01,7.550802e-01,3.017266e+00
1.540000,3.038911e+00,2.205456e+02,3.604167e+01,8.029368e-01,6.022744e+00
1.550000,3.023835e+00,2.188585e+02,3.590992e+01,8.609141e-01,8.999226e+00
1.560000,3.286901e+00,2.188566e+02,3.590976e+01,8.794367e-01,1.051603e+01
1.570000,3.403207e+00,2.178292e+02,3.582801e+01,8.819027e-01,1.080197e+01
1.580000,3.533818e+00,2.155969e+02,3.564891e+01,8.775403e-01,9.919129e+00
1.590000,3.531520e+00,2.110557e+02,3.527706e+01,8.723982e-01,9.017605e+00
1.600000,3.401165e+00,2.059966e+02,3.485667e+01,8.680272e-01,8.931587e+00
1.610000,3.145977e+00,2.014122e+02,3.447047e+01,8.630827e-01,9.108481e+00
1.620000,2.939579e+00,1.984388e+02,3.421333e+01,8.604593e-01,9.168464e+00
1.630000,2.980031e+00,1.963321e+02,3.402882e+01,8.590529e-01,8.947230e+00
1.640000,3.133172e+00,1.948616e+02,3.389926e+01,8.638948e-01,9.249716e+00
1.650000,3.425473e+00,1.943678e+02,3.385542e+01,8.683484e-01,1.007134e+01
1.660000,3.503999e+00,1.940952e+02,3.383111e+01,8.717834e-01,1.046001e+01
1.670000,3.433338e+00,1.933737e+02,3.376646e+01,8.713799e-01,1.052934e+01
1.680000,3.305093e+00,1.923147e+02,3.367132e+01,8.699970e-01,1.039476e+01
1.690000,3.115118e+00,1.911851e+02,3.356947e+01,8.690830e-01,1.041940e+01
1.700000,2.999879e+00,1.900358e+02,3.346496e+01,8.678952e-01,1.055463e+01
1.710000,2.799273e+00,1.882830e+02,3.330395e+01,8.672196e-01,1.047578e+01
1.720000,2.746355e+00,1.859958e+02,3.309207e+01,8.664439e-01,1.044490e+01
1.730000,2.757612e+00,1.837705e+02,3.288417e+01,8.658584e-01,1.044893e+01
1.740000,2.786124e+00,1.821496e+02,3.273117e+01,8.628445e-01,1.054727e+01
1.750000,2.717962e+00,1.809312e+02,3.261504e+01,8.595870e-01,1.042634e+01
1.760000,2.517174e+00,1.799055e+02,3.251664e+01,8.550944e-01,1.012756e+01
1.770000,2.373275e+00,1.792969e+02,3.245813e+01,8.493149e-01,9.537089e+00
1.780000,2.310308e+00,1.794675e+02,3.247453e+01,8.372529e-01,8.450796e+00
1.790000,2.412636e+00,1.806155e+02,3.258455e+01,8.151986e-01,6.605307e+00
1.800000,2.495242e+00,1.817869e+02,3.269665e+01,7.717333e-01,4.322382e+00
1.810000,2.381914e+00,1.825215e+02,3.276675e+01,7.145318e-01,3.043818e+00
1.820000,1.941257e+00,0,0,6.387847e-01,0
1.830000,1.734116e+00,0,0,6.022441e-01,0
1.840000,1.722497e+00,0,0,5.912583e-01,0
1.850000,1.986747e+00,0,0,6.622152e-01,0
1.860000,1.962597e+00,1.869666e+02,3.318330e+01,7.381938e-01,3.591141e+00
1.870000,1.986441e+00,1.872265e+02,3.320732e+01,8.178732e-01,5.009224e+00
1.880000,2.058001e+00,1.877672e+02,3.325724e+01,8.477474e-01,7.625269e+00
1.890000,2.347484e+00,1.879861e+02,3.327745e+01,8.605822e-01,9.478860e+00
1.900000,2.512358e+00,1.874325e+02,3.322618e+01,8.631369e-01,1.028296e+01
1.910000,2.637060e+00,1.857167e+02,3.306627e+01,8.643672e-01,1.029779e+01
1.920000,2.615135e+00,1.834931e+02,3.285763e+01,8.618695e-01,9.970414e+00
1.930000,2.648444e+00,1.816113e+02,3.267984e+01,8.588384e-01,9.636193e+00
1.940000,2.765131e+00,1.806058e+02,3.258403e+01,8.539066e-01,9.160328e+00
1.950000,2.787026e+00,1.802745e+02,3.255230e+01,8.435718e-01,7.969898e+00
1.960000,2.728338e+00,1.803073e+02,3.255544e+01,8.264944e-01,5.679687e+00
1.970000,2.606911e+00,1.806260e+02,3.258599e+01,7.935616e-01,1.945404e+00
1.980000,2.700961e+00,1.808351e+02,3.260603e+01,7.370048e-01,-1.612096e-01
1.990000,2.910955e+00,0,0,6.474774e-01,0
2.000000,2.812342e+00,0,0,5.966223e-01,0
2.010000,2.427351e+00,0,0,0,0
2.020000,1.924572e+00,0,0,0,0
2.030000,1.703191e+00,0,0,0,0
2.040000,1.632947e+00,0,0,0,0
2.050000,1.738544e+00,0,0,0,0
2.060000,1.832876e+00,0,0,6.297840e-01,0
2.070000,1.968075e+00,0,0,6.811307e-01,0
2.080000,2.143492e+00,1.932886e+02,3.375896e+01,7.606333e-01,2.075160e+00
2.090000,2.292905e+00,1.917605e+02,3.362046e+01,8.172442e-01,2.502543e+00
2.100000,2.890745e+00,1.890555e+02,3.337369e+01,8.440157e-01,3.986828e+00
2.110000,3.647700e+00,1.862349e+02,3.311459e+01,8.559282e-01,4.983057e+00
2.120000,4.507560e+00,1.841142e+02,3.291667e+01,8.646089e-01,5.932218e+00
2.130000,4.664888e+00,1.813189e+02,3.265007e+01,8.611910e-01,6.102651e+00
2.140000,4.390192e+00,1.780164e+02,3.233112e+01,8.571205e-01,6.131907e+00
2.150000,3.991036e+00,1.748833e+02,3.202571e+01,8.543231e-01,6.327722e+00
2.160000,3.667262e+00,1.732367e+02,3.186269e+01,8.486477e-01,6.431135e+00
2.170000,3.358355e+00,1.728364e+02,3.182282e+01,8.399712e-01,6.126296e+00
2.180000,2.931548e+00,1.732083e+02,3.185992e+01,8.239884e-01,5.667885e+00
2.190000,2.544029e+00,1.735695e+02,3.189608e+01,7.958915e-01,4.532664e+00
2.200000,2.262102e+00,1.737777e+02,3.191685e+01,7.475223e-01,3.946209e+00
